sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
pope_random_249,POPE,Is there a truck in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000456178.jpg
pope_random_259,POPE,Is there a car in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000485564.jpg
pope_random_265,POPE,Is there a truck in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000454642.jpg
pope_random_287,POPE,Is there a handbag in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000329717.jpg
pope_random_289,POPE,Is there a chair in the image?,yes,no,0.770,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000012333.jpg
pope_random_297,POPE,Is there a spoon in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000480122.jpg
pope_random_311,POPE,Is there a sports ball in the image?,yes,no,0.855,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000437347.jpg
pope_random_321,POPE,Is there a dining table in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000538236.jpg
pope_random_327,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000236865.jpg
pope_random_329,POPE,Is there a car in the image?,yes,no,0.824,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000236865.jpg
pope_random_341,POPE,Is there a book in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000060213.jpg
pope_random_353,POPE,Is there a bicycle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000084447.jpg
pope_random_355,POPE,Is there a person in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000192660.jpg
pope_random_357,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000192660.jpg
pope_random_365,POPE,Is there a broccoli in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000575755.jpg
pope_random_371,POPE,Is there a dining table in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000354088.jpg
pope_random_372,POPE,Is there a handbag in the image?,no,yes,0.840,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000354088.jpg
pope_random_377,POPE,Is there a handbag in the image?,yes,no,0.882,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000311327.jpg
pope_random_381,POPE,Is there a bench in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000456552.jpg
pope_random_387,POPE,Is there a bottle in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000350898.jpg
pope_random_399,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000021645.jpg
pope_random_424,POPE,Is there a book in the image?,no,yes,0.923,0.9,object_hallucination,data/POPE/images/COCO_val2014_000000249715.jpg
pope_random_435,POPE,Is there a truck in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_random_438,POPE,Is there a backpack in the image?,no,yes,0.904,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_random_443,POPE,Is there a couch in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000231589.jpg
pope_random_455,POPE,Is there a sports ball in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000083275.jpg
pope_random_457,POPE,Is there a snowboard in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000406403.jpg
pope_random_501,POPE,Is there a truck in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000199764.jpg
pope_random_505,POPE,Is there a vase in the image?,yes,no,0.988,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000148766.jpg
pope_random_513,POPE,Is there an orange in the image?,yes,no,0.939,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000175506.jpg
pope_random_521,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_random_527,POPE,Is there a carrot in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000207205.jpg
pope_random_553,POPE,Is there a dog in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_554,POPE,Is there a donut in the image?,no,yes,0.966,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_561,POPE,Is there a bowl in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000209755.jpg
pope_random_591,POPE,Is there a bicycle in the image?,yes,no,0.957,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000557016.jpg
pope_random_611,POPE,Is there a car in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000520524.jpg
pope_random_617,POPE,Is there a spoon in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000580294.jpg
pope_random_627,POPE,Is there a backpack in the image?,yes,no,0.997,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000094944.jpg
pope_random_631,POPE,Is there a bowl in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572075.jpg
pope_random_637,POPE,Is there a spoon in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_random_641,POPE,Is there a remote in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_random_647,POPE,Is there a potted plant in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000382670.jpg
pope_random_671,POPE,Is there a dining table in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000237767.jpg
pope_random_695,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000366141.jpg
pope_random_701,POPE,Is there a fork in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000093946.jpg
pope_random_705,POPE,Is there a bench in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000032610.jpg
pope_random_717,POPE,Is there a bowl in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_random_719,POPE,Is there a bottle in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_random_725,POPE,Is there a handbag in the image?,yes,no,0.824,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000538054.jpg
pope_random_735,POPE,Is there a clock in the image?,yes,no,0.991,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000113701.jpg
pope_random_754,POPE,Is there a bed in the image?,no,yes,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000140983.jpg
pope_random_759,POPE,Is there a train in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000044520.jpg
pope_random_763,POPE,Is there a toaster in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_765,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_767,POPE,Is there a microwave in the image?,yes,no,0.931,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_773,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000203479.jpg
pope_random_779,POPE,Is there a dining table in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000551881.jpg
pope_random_791,POPE,Is there a remote in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000007795.jpg
pope_random_829,POPE,Is there a car in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000167110.jpg
pope_random_843,POPE,Is there a chair in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000443240.jpg
pope_random_847,POPE,Is there a truck in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000288042.jpg
pope_random_863,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000208028.jpg
pope_random_873,POPE,Is there a bottle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000424642.jpg
pope_random_903,POPE,Is there a bird in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000430052.jpg
pope_random_923,POPE,Is there a bed in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000551908.jpg
pope_random_935,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000327771.jpg
pope_random_943,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_945,POPE,Is there a cup in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_951,POPE,Is there a handbag in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000379162.jpg
pope_random_969,POPE,Is there a person in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000358255.jpg
pope_random_977,POPE,Is there a bicycle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000178078.jpg
pope_random_987,POPE,Is there a cake in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_989,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_992,POPE,Is there a chair in the image?,no,yes,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_random_997,POPE,Is there a banana in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000468934.jpg
pope_random_1011,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000273450.jpg
pope_random_1038,POPE,Is there a chair in the image?,no,yes,0.750,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_random_1043,POPE,Is there a traffic light in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000249720.jpg
pope_random_1049,POPE,Is there a car in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000205206.jpg
pope_random_1051,POPE,Is there a backpack in the image?,yes,no,0.999,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_random_1055,POPE,Is there a couch in the image?,yes,no,0.807,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_random_1062,POPE,Is there a bowl in the image?,no,yes,0.750,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000303534.jpg
pope_random_1065,POPE,Is there a sports ball in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000278771.jpg
pope_random_1069,POPE,Is there a spoon in the image?,yes,no,0.979,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000134075.jpg
pope_random_1073,POPE,Is there a bottle in the image?,yes,no,0.904,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000134075.jpg
pope_random_1083,POPE,Is there a sports ball in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000124629.jpg
pope_random_1101,POPE,Is there a broccoli in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000316700.jpg
pope_random_1107,POPE,Is there a sports ball in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000040361.jpg
pope_random_1113,POPE,Is there a bowl in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000378873.jpg
pope_random_1133,POPE,Is there a dining table in the image?,yes,no,0.957,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000525667.jpg
pope_random_1139,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246145.jpg
pope_random_1167,POPE,Is there a spoon in the image?,yes,no,0.979,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1169,POPE,Is there a bowl in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1171,POPE,Is there a pizza in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000513136.jpg
pope_random_1179,POPE,Is there a bed in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1181,POPE,Is there a person in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1191,POPE,Is there a person in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1193,POPE,Is there a dining table in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1209,POPE,Is there a bowl in the image?,yes,no,0.992,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000124930.jpg
pope_random_1211,POPE,Is there a spoon in the image?,yes,no,0.750,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000124930.jpg
pope_random_1217,POPE,Is there a suitcase in the image?,yes,no,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000112664.jpg
pope_random_1219,POPE,Is there a truck in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000377879.jpg
pope_random_1223,POPE,Is there a bed in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000377879.jpg
pope_random_1225,POPE,Is there a truck in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000377401.jpg
pope_random_1249,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1251,POPE,Is there a bowl in the image?,yes,no,0.840,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1253,POPE,Is there a sandwich in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1267,POPE,Is there a truck in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000244455.jpg
pope_random_1271,POPE,Is there a bicycle in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000244455.jpg
pope_random_1273,POPE,Is there a spoon in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1276,POPE,Is there a chair in the image?,no,yes,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1277,POPE,Is there a knife in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1287,POPE,Is there a person in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000201148.jpg
pope_random_1295,POPE,Is there an oven in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000307166.jpg
pope_random_1297,POPE,Is there a clock in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000313034.jpg
pope_random_1305,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000355342.jpg
pope_random_1313,POPE,Is there a dining table in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000333237.jpg
pope_random_1331,POPE,Is there a laptop in the image?,yes,no,0.869,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000287035.jpg
pope_random_1335,POPE,Is there a cell phone in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000299074.jpg
pope_random_1341,POPE,Is there a dining table in the image?,yes,no,0.969,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000120648.jpg
pope_random_1357,POPE,Is there a person in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000505542.jpg
pope_random_1361,POPE,Is there a car in the image?,yes,no,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000505542.jpg
pope_random_1367,POPE,Is there a cow in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000115636.jpg
pope_random_1413,POPE,Is there a boat in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000200583.jpg
pope_random_1415,POPE,Is there a bench in the image?,yes,no,0.855,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000200583.jpg
pope_random_1433,POPE,Is there a person in the image?,yes,no,0.988,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000017379.jpg
pope_random_1437,POPE,Is there a scissors in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000511622.jpg
pope_random_1445,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1463,POPE,Is there a parking meter in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000115626.jpg
pope_random_1467,POPE,Is there a toothbrush in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000391735.jpg
pope_random_1477,POPE,Is there a snowboard in the image?,yes,no,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000463542.jpg
pope_random_1499,POPE,Is there a sports ball in the image?,yes,no,0.988,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000554328.jpg
pope_random_1501,POPE,Is there a spoon in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000384040.jpg
pope_random_1543,POPE,Is there a bird in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000016775.jpg
pope_random_1549,POPE,Is there a truck in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1551,POPE,Is there a person in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1553,POPE,Is there a sports ball in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1591,POPE,Is there a person in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1593,POPE,Is there a car in the image?,yes,no,0.987,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1607,POPE,Is there a dining table in the image?,yes,no,0.807,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000472143.jpg
pope_random_1615,POPE,Is there a snowboard in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000214244.jpg
pope_random_1627,POPE,Is there a bowl in the image?,yes,no,0.750,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1629,POPE,Is there a sandwich in the image?,yes,no,0.966,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1631,POPE,Is there a hot dog in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1643,POPE,Is there a sports ball in the image?,yes,no,0.923,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000259755.jpg
pope_random_1647,POPE,Is there a person in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000281028.jpg
pope_random_1657,POPE,Is there a bottle in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1661,POPE,Is there a cup in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1673,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000097994.jpg
pope_random_1677,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246999.jpg
pope_random_1683,POPE,Is there a backpack in the image?,yes,no,0.729,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000338291.jpg
pope_random_1697,POPE,Is there a skis in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000348524.jpg
pope_random_1729,POPE,Is there a backpack in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000311759.jpg
pope_random_1741,POPE,Is there a car in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000343401.jpg
pope_random_1751,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246199.jpg
pope_random_1761,POPE,Is there a bowl in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1763,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1789,POPE,Is there a truck in the image?,yes,no,0.840,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000001171.jpg
pope_random_1797,POPE,Is there a bottle in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000100238.jpg
pope_random_1817,POPE,Is there a skis in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000188958.jpg
pope_random_1819,POPE,Is there a clock in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000436127.jpg
pope_random_1831,POPE,Is there an oven in the image?,yes,no,0.987,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000349936.jpg
pope_random_1853,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000286342.jpg
pope_random_1859,POPE,Is there a laptop in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000093948.jpg
pope_random_1873,POPE,Is there a sink in the image?,yes,no,0.991,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000147165.jpg
pope_random_1887,POPE,Is there a bowl in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000312406.jpg
pope_random_1891,POPE,Is there a tv in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000515820.jpg
pope_random_1895,POPE,Is there a person in the image?,yes,no,0.904,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000515820.jpg
pope_random_1897,POPE,Is there an orange in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000031971.jpg
pope_random_1911,POPE,Is there an orange in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000459680.jpg
pope_random_1935,POPE,Is there a bottle in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000505335.jpg
pope_random_1951,POPE,Is there a wine glass in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_1954,POPE,Is there a train in the image?,no,yes,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_1955,POPE,Is there an apple in the image?,yes,no,0.973,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_1959,POPE,Is there a dining table in the image?,yes,no,0.707,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000418471.jpg
pope_random_2000,POPE,Is there a stop sign in the image?,no,yes,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000308907.jpg
pope_random_2003,POPE,Is there a bicycle in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000308907.jpg
pope_random_2007,POPE,Is there a truck in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000263594.jpg
pope_random_2023,POPE,Is there a truck in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
pope_random_2027,POPE,Is there a car in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
