sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
vizwiz_val_000078,VizWiz,"Can see what's on the screen, like is it a log in screen or anything like that? Thank you.",no,password reset wizard,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000078.jpg
vizwiz_val_000079,VizWiz,What is this a medal for?,american cancer society,relay for life,0.930,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000079.jpg
vizwiz_val_000081,VizWiz,"Please tell me the title of this book, thank you for your time.",unanswerable,cuss and dirk cuss,0.838,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000081.jpg
vizwiz_val_000083,VizWiz,Which one of the three images is the Google logo?,unanswerable,top right,0.856,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000083.jpg
vizwiz_val_000084,VizWiz,IS there a picture on this tv screen?,yes,unanswerable,0.926,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000084.jpg
vizwiz_val_000085,VizWiz,please explain what is on this piece of paper,stress advertisement,eating right to manage stress,0.793,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000085.jpg
vizwiz_val_000089,VizWiz,What does the screen say?,file,unanswerable,0.968,,none,data/VizWiz/Images/val/VizWiz_val_00000089.jpg
vizwiz_val_000090,VizWiz,Is the dialogue more visible in that picture?,no,unanswerable,0.988,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000090.jpg
vizwiz_val_000091,VizWiz,What does the small label on this disc say?,prop quartics inc,prop of quartics inc,0.954,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000091.jpg
vizwiz_val_000093,VizWiz,"Is this picture clear, and where are we now?",no,unanswerable,0.906,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000093.jpg
vizwiz_val_000095,VizWiz,Can you see what's on the screen?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000095.jpg
vizwiz_val_000099,VizWiz,"Alright. If you could tell what the screen says, that would be helpful, thank you",iniciar el escaneo de,initiate channel scan,0.935,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000099.jpg
vizwiz_val_000100,VizWiz,Can you see the dosage information? Thank you.,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000100.jpg
vizwiz_val_000102,VizWiz,"this is a picture of a home i'm planning to buy, does it look like its in a safe neighborhood?",no,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000102.jpg
vizwiz_val_000107,VizWiz,Please tell me the title of this book. Thank you for your time.,unanswerable,cuss and dirk cuss,0.887,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000107.jpg
vizwiz_val_000108,VizWiz,What does this screen say?,expanding windows files,installing windows,0.843,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000108.jpg
vizwiz_val_000112,VizWiz,Please describe this page. Thank you.,store ad,coupon page,0.924,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000112.jpg
vizwiz_val_000113,VizWiz,What are the letters I need to enter in?,kej,unanswerable,0.885,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000113.jpg
vizwiz_val_000114,VizWiz,Is it impossible for you to read the captcha image in this picture? Thanks.,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000114.jpg
vizwiz_val_000115,VizWiz,What is this?,chest,skin rash,0.845,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000115.jpg
vizwiz_val_000118,VizWiz,What does this say?,unanswerable,copyright 2004,0.907,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000118.jpg
vizwiz_val_000122,VizWiz,What is this item?,mexican steak marinade,hot sauce,0.991,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000122.jpg
vizwiz_val_000123,VizWiz,"Yeah, it should be fine, I'm just trying to post it online so someone can see all the inputs and con",yes,unanswerable,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000123.jpg
vizwiz_val_000130,VizWiz,"Can you see a bottle in this picture? And if so, what is it?",no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000130.jpg
vizwiz_val_000133,VizWiz,Can you tell us what this screen says? Thanks.,next,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000133.jpg
vizwiz_val_000134,VizWiz,What is this?,computer screen,laptop screen,0.765,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000134.jpg
vizwiz_val_000137,VizWiz,What is on this piece of paper?  Thank you.,sales ad,advertising flyer,0.577,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000137.jpg
vizwiz_val_000138,VizWiz,What does this say?What does this say?,medicare inquiry center,business reply mail,0.907,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000138.jpg
vizwiz_val_000140,VizWiz,Can you please describe to me what's on the page and its orientation? Thank you,sideways car sales ad,advertisements,0.835,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000140.jpg
vizwiz_val_000141,VizWiz,What's in this jar please?,unanswerable,semolina,0.877,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000141.jpg
vizwiz_val_000144,VizWiz,What does this say?  Thank you.,your computer at risk,your computer is at risk,0.885,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000144.jpg
vizwiz_val_000147,VizWiz,Can you tell what's on this paper?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000147.jpg
vizwiz_val_000149,VizWiz,What is this?,bar code,laptop screen,0.663,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000149.jpg
vizwiz_val_000150,VizWiz,Can you please tell me what the computer screen says?  Thank you.,unanswerable,set network location,0.995,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000150.jpg
vizwiz_val_000154,VizWiz,What does this coupon say on it?,buy 1 pizza at menu price receive 1 pizza equal lesser value free expires 12 31 11,buy one pizza at menu price & receive one pizza of equal or lesser value free,0.874,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000154.jpg
vizwiz_val_000157,VizWiz,"Yes, can you please tell me what this screen says? I seem to have an error booting up my computer.",american megatrends,temperature error,0.770,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000157.jpg
vizwiz_val_000159,VizWiz,Help me with this capture.,casithwo,unanswerable,0.968,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000159.jpg
vizwiz_val_000160,VizWiz,Can you give me an idea of what's on the screen? Thank you.,links to sites,computer screen,0.807,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000160.jpg
vizwiz_val_000162,VizWiz,What does this say?,scan was completed,chkdsk verifying files,0.910,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000162.jpg
vizwiz_val_000163,VizWiz,What is that word?,entsursa,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000163.jpg
vizwiz_val_000165,VizWiz,What does the top of this pamphlet say?,college area breadth requirement,college (arts) requirements,0.813,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000165.jpg
vizwiz_val_000166,VizWiz,What does this say?,unanswerable,azithromycin 250 mg,0.933,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000166.jpg
vizwiz_val_000170,VizWiz,What color is this skirt?,blue,unanswerable,0.995,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000170.jpg
vizwiz_val_000171,VizWiz,What is the TV channel?,unanswerable,news 8,0.975,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000171.jpg
vizwiz_val_000172,VizWiz,What's on this channel?,sports game,maple leafs @ rangers,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000172.jpg
vizwiz_val_000173,VizWiz,clouds in the sky look like,white,gray,0.505,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000173.jpg
vizwiz_val_000174,VizWiz,What does the screen say?,lenovo pop up unreadable,unanswerable,0.961,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000174.jpg
vizwiz_val_000175,VizWiz,What does the text on this say?,asking for personal information on form,unanswerable,0.973,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000175.jpg
vizwiz_val_000176,VizWiz,What's going on on the computer screen?,just blue green screen,unanswerable,0.871,0.7,none,data/VizWiz/Images/val/VizWiz_val_00000176.jpg
vizwiz_val_000178,VizWiz,What does this cartoon look like? Thank you.,black white 2 men facing each other,unanswerable,0.963,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000178.jpg
vizwiz_val_000183,VizWiz,Is there text or any identifying identification on this side of the card?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000183.jpg
vizwiz_val_000184,VizWiz,Is it more in focus now?,no,unanswerable,0.841,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000184.jpg
vizwiz_val_000186,VizWiz,What is this CD?,technet subscription,windows server 2008 r2,0.968,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000186.jpg
vizwiz_val_000188,VizWiz,"Tell me about this creme, what is showing, what is visible, doesn't really matter if you can't read ",unanswerable,blue screen,0.922,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000188.jpg
vizwiz_val_000193,VizWiz,"Can you please tell me what's on this page, and it's orientation? Thank you.",beckham,newspaper article,0.977,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000193.jpg
vizwiz_val_000196,VizWiz,What is this a picture of?,woman,person,0.704,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000196.jpg
vizwiz_val_000197,VizWiz,Can you please tell me the 1-800 number on this card?,1 877 328 9677,1-800-735-2929,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000197.jpg
vizwiz_val_000201,VizWiz,Can you read this seven day forecast and write it out in the app so I can use voice over to read it?,yes,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000201.jpg
vizwiz_val_000216,VizWiz,Ok.  This is a picture with a different angle.  Do you see another an id number now with the RT syst,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000216.jpg
vizwiz_val_000221,VizWiz,"Hi, what do you see in the screen?",file storage sizes,download page,0.857,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000221.jpg
vizwiz_val_000222,VizWiz,Can you please tell me the percentage or progress of the Windows 7 installation?,unanswerable,48%,1.000,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000222.jpg
vizwiz_val_000225,VizWiz,What is on the screen?,disk icon,mac os x installer,0.880,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000225.jpg
vizwiz_val_000229,VizWiz,Please tell me about this calendar?,october,unanswerable,0.888,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000229.jpg
vizwiz_val_000231,VizWiz,Just curious to see whether you could read what was on the computer screen. Just testing this applic,no,google australia,0.988,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000231.jpg
vizwiz_val_000232,VizWiz,Is it possible then that we have a blank screen? If so this may mean that something is happening.,no,unanswerable,0.949,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000232.jpg
vizwiz_val_000233,VizWiz,What is playing on this channel?,unanswerable,house crashers,0.875,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000233.jpg
vizwiz_val_000234,VizWiz,Can you tell us what the screen says?,windows 7 home premium dell,windows 7 setup,0.778,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000234.jpg
vizwiz_val_000236,VizWiz,Is there any change to the monitor?,need to click restart for driver to be installed,unanswerable,0.975,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000236.jpg
vizwiz_val_000238,VizWiz,Is this?,socks,unanswerable,0.941,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000238.jpg
vizwiz_val_000239,VizWiz,is this?,computer,keyboard,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000239.jpg
vizwiz_val_000240,VizWiz,Can you please tell me what's on screen? Thank you.,reboot disk check screen,unanswerable,0.965,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000240.jpg
vizwiz_val_000241,VizWiz,Please tell me what the title of this book is? Thank you for your time.,clive cussler dirk cussler,fatal justice,0.545,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000241.jpg
vizwiz_val_000242,VizWiz,Computer screen showing?,yes,computer screen,0.653,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000242.jpg
vizwiz_val_000244,VizWiz,Which one of the three images is the Google logo?,unanswerable,top right,0.871,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000244.jpg
vizwiz_val_000246,VizWiz,What does this message say?,unanswerable,no sim card installed,0.928,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000246.jpg
vizwiz_val_000251,VizWiz,What is that please.,unanswerable,toothpaste,0.999,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000251.jpg
vizwiz_val_000253,VizWiz,"I'm trying again, I moved the camera. Can you tell me who this piece of mail is from? Thank you.",unanswerable,clark p,0.754,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00000253.jpg
vizwiz_val_000258,VizWiz,"OK, lets try this again and see if this works. Do you see any kind of an ID number here that would t",yes,your id 2815275,0.940,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000258.jpg
vizwiz_val_000259,VizWiz,What does this say?,if application doesnt respond for while select name click force quit,force quit applications,0.835,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000259.jpg
vizwiz_val_000262,VizWiz,"Can you tell me the 1-800 number off this card, and are you able to hear this question?",1 877 328 9677,1-800-735-2929,0.983,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000262.jpg
vizwiz_val_000265,VizWiz,What color has the light?,red,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000265.jpg
vizwiz_val_000267,VizWiz,What is this item?,box,book,0.583,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000267.jpg
vizwiz_val_000270,VizWiz,Please tell me the name of this book?,clive cussler dirk cussler,unanswerable,0.739,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000270.jpg
vizwiz_val_000272,VizWiz,"Can you please tell me what's on the screen? And if there's anything I need to interact with, which ",windows 7 homechoose country time currency keyboard layout,windows 7 setup screen,0.952,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000272.jpg
vizwiz_val_000273,VizWiz,What is this?,tablet,iphone 4 box,0.772,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000273.jpg
vizwiz_val_000274,VizWiz,What kind of piano appears in the image I am sending?,baby grand,elephant,0.812,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000274.jpg
vizwiz_val_000275,VizWiz,I have two questions for you. What is the name of this game and what platform can you play it on?,mlb show ps3,mlb 10 show,0.943,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000275.jpg
vizwiz_val_000277,VizWiz,Can you tell me what the computer screen is saying? Windows is not booting.,starting repairs,startup repair,0.894,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000277.jpg
vizwiz_val_000282,VizWiz,What is this?,barcode,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000282.jpg
vizwiz_val_000284,VizWiz,"The computer is now on, is Windows coming up",no,unanswerable,0.888,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000284.jpg
vizwiz_val_000291,VizWiz,"Looking for properties to rent in my area, what is the condition of the house shown in the image?",bad,unanswerable,0.919,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000291.jpg
vizwiz_val_000295,VizWiz,Don't know what the screen says.,web photos,unanswerable,0.990,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000295.jpg
vizwiz_val_000296,VizWiz,What does this screen look like?,paper cup,unanswerable,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000296.jpg
vizwiz_val_000298,VizWiz,Can you see a bottle in this picture and if so what is it?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000298.jpg
vizwiz_val_000300,VizWiz,"Please can you tell me what this writing says on the picture that I've taken a photo of, thank you?",beat burglar,basic tips,0.818,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000300.jpg
vizwiz_val_000304,VizWiz,What action is currently selected?,unanswerable,devices,0.885,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00000304.jpg
vizwiz_val_000306,VizWiz,Please tell what the title of this book is. Thank you for your time.,clive cussler,fatal justice,0.546,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000306.jpg
vizwiz_val_000308,VizWiz,Can you please tell me in detail what's on this computer screen? Thank you very much.,unanswerable,startup repair screen,0.964,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000308.jpg
vizwiz_val_000310,VizWiz,Can you please tell me the ETA or progress that Scan Disk has completed so far? Thank you very much.,stage 4 5,stage 5 of 5,0.910,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000310.jpg
vizwiz_val_000312,VizWiz,Has that brought those buttons into focus? I'm thinking that one of them might be a skip button.,yes,unanswerable,0.996,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000312.jpg
vizwiz_val_000316,VizWiz,can you tell me what this is a picture of?,computer screen,unanswerable,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000316.jpg
vizwiz_val_000317,VizWiz,I'm sorry I'm in the hospital and I'm trying to get this set up so that I can use it for accessibili,no items match your search,windows search results,0.783,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000317.jpg
vizwiz_val_000319,VizWiz,There should be a skin of a document on the screen. Can you please tell me if that's true or not? Th,yes,unanswerable,0.980,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000319.jpg
vizwiz_val_000325,VizWiz,Can you tell me what this warning is?,changes,java auto updater,0.951,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000325.jpg
vizwiz_val_000326,VizWiz,just curious to see whether you could read what was on the computer screen just testing this applica,no,google australia,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000326.jpg
vizwiz_val_000328,VizWiz,What is written on the screen?,free memo state phantom,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000328.jpg
vizwiz_val_000329,VizWiz,Can you tell us what this text says? Thank you.,set password for your account,set up windows password,0.802,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000329.jpg
vizwiz_val_000331,VizWiz,What is on the screen?,unanswerable,text,0.665,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000331.jpg
vizwiz_val_000332,VizWiz,I'm trying again.  I moved the camera.  Can you tell me where this piece of mail is from?  Thank you,unanswerable,"vancouver, wa",0.863,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00000332.jpg
vizwiz_val_000333,VizWiz,Does my computer screen need cleaning?,yes,unanswerable,0.984,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000333.jpg
vizwiz_val_000335,VizWiz,What is the computer screen showing?,blank screen,blue screen,0.836,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000335.jpg
vizwiz_val_000336,VizWiz,Can you please tell me what the computer screen says?,your computer will restart several times during,unanswerable,1.000,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000336.jpg
vizwiz_val_000338,VizWiz,Can you read everything on my TV screen?,no,unanswerable,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000338.jpg
vizwiz_val_000342,VizWiz,Can you please describe this picture to me? Thank you.,cartoon,comic strip,0.946,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000342.jpg
vizwiz_val_000343,VizWiz,What is on this page?,numbers,financial statement,0.770,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000343.jpg
vizwiz_val_000346,VizWiz,What does that say?,unanswerable,coordin,0.930,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00000346.jpg
vizwiz_val_000349,VizWiz,Can you read the screen? Thank you.,no,yes,0.826,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000349.jpg
vizwiz_val_000350,VizWiz,"There are four sets of five numbers on this ticket, can you read them for me?",yes,01 03 04 13 29,0.944,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000350.jpg
vizwiz_val_000352,VizWiz,Hi there are 4 sets of 5 numbers on this ticket could you read them for me? Thanks.,yes,unanswerable,0.935,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000352.jpg
vizwiz_val_000354,VizWiz,On the left.,unanswerable,girl,0.844,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000354.jpg
vizwiz_val_000358,VizWiz,"Can you tell by looking at this, at the label, what it is, I think it's a piece, a dvd in the mail.",yes,unanswerable,0.903,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000358.jpg
vizwiz_val_000359,VizWiz,can you tell what restaurant this is?,no,porterhouse,0.984,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000359.jpg
vizwiz_val_000361,VizWiz,What is the name of this book?  Thank you.,unanswerable,tatooine,0.600,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000361.jpg
vizwiz_val_000365,VizWiz,What does it say underneath windows cannot repair this system automatically? It says start something,unanswerable,startup repair,1.000,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000365.jpg
vizwiz_val_000366,VizWiz,What CD is this?,iphone ipad programming,iphone and ipad programming: hands-on,0.905,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000366.jpg
vizwiz_val_000370,VizWiz,Could you tell me if I need to hit enter or can you actually tell if I need to do something else?,yes accept terms,unanswerable,0.958,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000370.jpg
vizwiz_val_000371,VizWiz,What is this and what color is it?,teddy bear brown,brown teddy bear,0.961,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000371.jpg
vizwiz_val_000375,VizWiz,In this photo here is it showing me or the back facing camera? If its showing the back of the camera,back facing,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000375.jpg
vizwiz_val_000377,VizWiz,What text is on the screen?,system ntfs something needs to be checked for consistency something recommended,unanswerable,0.965,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000377.jpg
vizwiz_val_000378,VizWiz,Is it box?,no,unanswerable,0.925,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000378.jpg
vizwiz_val_000380,VizWiz,What is this? What is this?,television,tv,0.897,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000380.jpg
vizwiz_val_000382,VizWiz,My computer won't talk. Can you tell me what's on the screen?,restore your computer using system restore,system restore confirmation,0.980,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000382.jpg
vizwiz_val_000383,VizWiz,Well if this has a product name on it that I need to look up on the internet something no this so I ,05n5801 veritas set up blocks,veritas set-up blocks,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000383.jpg
vizwiz_val_000384,VizWiz,What's on the screen?,reboot screen,windows startup menu,0.923,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000384.jpg
vizwiz_val_000385,VizWiz,Can you tell me whose name tag this it? Thank you.,no,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000385.jpg
vizwiz_val_000388,VizWiz,What does this say?,unanswerable,what time zone are you in?,0.951,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000388.jpg
vizwiz_val_000389,VizWiz,What was that?,emergency alert system,severe thunderstorm warning,0.995,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000389.jpg
vizwiz_val_000397,VizWiz,What's on the screen?,pop up window,startup repair,0.972,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000397.jpg
