sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
hallusionbench_00407,HallusionBench,"Based on the map, are the Himalayas Mountains located in North America?",yes,no,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
hallusionbench_00408,HallusionBench,"Based on the map, are the Himalayas Mountains located in Asia?",no,yes,0.998,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
hallusionbench_00413,HallusionBench,"According to the image, is Michigan the only U.S. state that shares a border with Lake Huron?",yes,no,0.981,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/5_1.png
hallusionbench_00416,HallusionBench,"According to the image, is New York the only U.S. state that shares a border with Lake Ontario?",yes,no,0.770,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/5_1.png
hallusionbench_00418,HallusionBench,"According to the image, is Michigan the only U.S. state that shares a border with Lake Ontario?",yes,no,0.995,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/5_2.png
hallusionbench_00419,HallusionBench,"According to the image, is New York the only U.S. state that shares a border with Lake Huron?",yes,no,0.991,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/5_2.png
hallusionbench_00427,HallusionBench,"According to the map, can I take the Blue Line towards the Pentagon on the DC Metro system?",no,yes,0.992,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/6_2.png
hallusionbench_00434,HallusionBench,"According to the image, is Key West the southernmost point of Florida?",no,yes,0.996,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/7_2.png
hallusionbench_00435,HallusionBench,"According to the image, is Miami the southernmost point of Florida?",yes,no,0.975,0.95,attribute,data/HallusionBench/hallusion_bench/VS/map/7_2.png
hallusionbench_00449,HallusionBench,"According to the image, does Bolivia cover part of the Amazon Basin?",no,yes,0.923,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/9_2.png
hallusionbench_00455,HallusionBench,"According to the image, does the Oyashio Current flow from the south to the north, while the Kuroshi",yes,no,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/10_2.png
hallusionbench_00456,HallusionBench,"According to the image, does the Kuroshio Current flow through Russia?",yes,no,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/map/10_2.png
hallusionbench_00459,HallusionBench,"According to the image, does π(pi) range from 3.1415926 to 3.1415927?",yes,no,0.984,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/0_1.png
hallusionbench_00462,HallusionBench,"According to the image, does π(pi) range from 3.1615926 to 3.1615927?",yes,no,0.998,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/0_2.png
hallusionbench_00465,HallusionBench,Is the formula in the image representative of the mass-energy equivalence concept in Einstein's theo,no,yes,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/1_2.png
hallusionbench_00470,HallusionBench,"According to the image which is about the Euler's Number, does the Euler's Number 'e' range from 2.7",no,yes,0.993,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_1.png
hallusionbench_00471,HallusionBench,"According to the image, does the Euler's Number 'e' range from 2.72 to 2.73?",no,yes,0.914,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_1.png
hallusionbench_00472,HallusionBench,"According to the image, does the Euler's Number 'e' range from 2.71 to 2.72?",no,yes,0.966,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_2.png
hallusionbench_00478,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.40 to 1.41?",no,yes,0.945,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_1.png
hallusionbench_00481,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.40 to 1.41?",no,yes,0.869,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_2.png
hallusionbench_00482,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.41 to 1.42?",no,yes,0.945,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_2.png
hallusionbench_00489,HallusionBench,"According to the image, is the formula F=G * m_1 * m_2 / r^2 representative of the Gravity equation?",yes,no,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/4_2.png
hallusionbench_00492,HallusionBench,Is the formula in this image representative of the Euler equation?,yes,no,0.998,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/5_1.png
hallusionbench_00495,HallusionBench,Is the formula e^ix = cos x + i x representative of the equation in this figure?,yes,no,1.000,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/5_2.png
hallusionbench_00498,HallusionBench,"According to the image, does the value of Gravity constant 'G' range from 6.66 * 10^-11 to 6.68 * 10",yes,no,0.998,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/6_1.png
hallusionbench_00501,HallusionBench,"According to the image, does the value of Gravity constant 'G' range from 6.68 * 10^-11 to 6.70 * 10",yes,no,0.999,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/6_2.png
hallusionbench_00506,HallusionBench,"According to the image, is the text in this figure the four freedoms proposed by Franklin D. Rooseve",no,yes,0.840,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/7_2.png
hallusionbench_00510,HallusionBench,Is the text in this figure made at West Berlin?,yes,no,0.837,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/8_1.png
hallusionbench_00511,HallusionBench,Is the text in this figure made by John F. Kennedy?,yes,no,0.993,0.95,attribute,data/HallusionBench/hallusion_bench/VS/ocr/8_1.png
hallusionbench_00518,HallusionBench,Is the text in this figure made by Abraham Lincoln?,no,yes,0.997,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/9_2.png
hallusionbench_00519,HallusionBench,Is the text in this figure made at Gettysburg?,no,yes,0.994,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/9_2.png
hallusionbench_00524,HallusionBench,Is the text in this figure made by Ronald Reagan?,no,yes,0.995,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/10_2.png
hallusionbench_00530,HallusionBench,Is the text in this figure made by John F. Kennedy?,no,yes,0.750,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/11_2.png
hallusionbench_00536,HallusionBench,Is the text in this figure made by Winston Churchill?,no,yes,0.981,1.0,attribute,data/HallusionBench/hallusion_bench/VS/ocr/12_2.png
hallusionbench_00540,HallusionBench,Is the right orange circle smaller than the left orange circle?,no,yes,0.931,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/0_0.png
hallusionbench_00546,HallusionBench,Is the right grey box the same size as the left grey box?,yes,no,0.978,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/1_0.png
hallusionbench_00548,HallusionBench,Is the right grey box smaller than the left grey box?,yes,no,0.938,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/1_1.png
hallusionbench_00552,HallusionBench,Is the top line the same size as the bottom line?,yes,no,0.855,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/2_0.png
hallusionbench_00556,HallusionBench,Are the two yellow lines the same length?,yes,no,0.972,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/3_0.png
hallusionbench_00558,HallusionBench,Is the top yellow line shorter than the bottom yellow line?,no,yes,0.840,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/3_0.png
hallusionbench_00563,HallusionBench,Are there any grey points actually in the intersection of the white lines?,yes,no,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/4_1.png
hallusionbench_00564,HallusionBench,The image shows the famous Chubb illusion. Are the center areas of two rectangular fields identical?,yes,no,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_0.png
hallusionbench_00568,HallusionBench,The image shows the famous Chubb illusion. Is the center area on the left larger than the center are,yes,no,0.998,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_1.png
hallusionbench_00571,HallusionBench,Is the vertical line in the middle actually curved?,yes,no,0.994,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/6_1.png
hallusionbench_00572,HallusionBench,"According to the Torsion dystonia illusion, are the diameters of the three circles the same?",yes,no,0.990,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/7_0.png
hallusionbench_00576,HallusionBench,Is the vertical line the same length as the horizontal line?,yes,no,0.904,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_0.png
hallusionbench_00577,HallusionBench,Is the vertical line longer than the horizontal line?,no,yes,0.961,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_0.png
hallusionbench_00581,HallusionBench,Is the vertical line shorter than the horizontal line?,yes,no,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_1.png
hallusionbench_00584,HallusionBench,Are the two red vertical lines both straight?,no,yes,0.991,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/9_1.png
hallusionbench_00585,HallusionBench,Are the two red vertical lines parallel with each other?,no,yes,0.998,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/9_1.png
hallusionbench_00586,HallusionBench,"For the given image, are the colors on tiles A and B the same?",yes,no,0.956,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/10_0.png
hallusionbench_00589,HallusionBench,"For the given image, are the colors on tiles A and B the different?",yes,no,0.983,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/10_1.png
hallusionbench_00590,HallusionBench,Is the black solid circle on the left the same size as the black solid circle on the right?,yes,no,0.981,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_0.png
hallusionbench_00592,HallusionBench,Is the black solid circle on the left larger than the black solid circle on the right?,no,yes,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_0.png
hallusionbench_00594,HallusionBench,Is the black solid circle on the left smaller than the black solid circle on the right?,yes,no,0.998,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_1.png
hallusionbench_00595,HallusionBench,Is the black solid circle on the left larger than the black solid circle on the right?,no,yes,0.961,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_1.png
hallusionbench_00597,HallusionBench,Whether there is a triangle perceived in the image? Yes or No,no,yes,0.997,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/12_1.png
hallusionbench_00599,HallusionBench,Whether lines of blocks are parallel? Yes or No,no,yes,0.729,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/13_1.png
hallusionbench_00600,HallusionBench,Whether the red shape in the image is a square? Yes or No,yes,no,0.997,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00601,HallusionBench,This image shows the orbison illusion. Whether the red shape in the image is a square? Yes or No,yes,no,0.999,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00602,HallusionBench,Whether the red shape in the image is a rhombus? Yes or No,no,yes,0.976,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00603,HallusionBench,This image shows the orbison illusion. Whether the red shape in the image is a rhombus? Yes or No,no,yes,0.973,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00612,HallusionBench,Are two squares in the image the same color? Yes or No,yes,no,0.973,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/16_0.png
hallusionbench_00613,HallusionBench,Are two squares in the image different color? Yes or No,no,yes,0.998,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/16_0.png
hallusionbench_00616,HallusionBench,Are these two men in the images the same height? Yes or No,yes,no,0.992,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/17_0.png
hallusionbench_00617,HallusionBench,Are these two men in the images different height? Yes or No,no,yes,0.993,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/17_0.png
hallusionbench_00620,HallusionBench,Are these two men in the images the same height? Yes or No,yes,no,0.988,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/18_0.png
hallusionbench_00621,HallusionBench,Are these two men in the images different height? Yes or No,no,yes,0.992,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/18_0.png
hallusionbench_00624,HallusionBench,Are two circles in the image the same color? yes or no,yes,no,0.990,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00625,HallusionBench,The image shows a color illusion. Are two circles in the image the same color? yes or no,yes,no,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00626,HallusionBench,Are two circles in the image different color? yes or no,no,yes,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00627,HallusionBench,The image shows a color illusion. Are two circles in the image different color? yes or no,no,yes,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00632,HallusionBench,Are blue lines in the image parallel? Yes or No,yes,no,0.989,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/20_0.png
hallusionbench_00634,HallusionBench,Are two circles in the image the same color? Yes or No,yes,no,0.998,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00635,HallusionBench,The image shows a color illusion. Are two circles in the image the same color? Yes or No,yes,no,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00636,HallusionBench,Are two circles in the image different color? Yes or No,no,yes,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00637,HallusionBench,The image shows a color illusion. Are two circles in the image different color? Yes or No,no,yes,0.992,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00643,HallusionBench,Does the black line align with the blue line? Yes or No,yes,no,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/22_1.png
hallusionbench_00644,HallusionBench,Are two circles in the image the same color? Yes or No,yes,no,0.997,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/23_0.png
hallusionbench_00645,HallusionBench,Are two circles in the image different color? Yes or No,no,yes,0.999,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/23_0.png
hallusionbench_00652,HallusionBench,Is the green circle on left the same size as the green circle on the right? Yes or No,yes,no,0.988,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/25_0.png
hallusionbench_00653,HallusionBench,Is the green circle on left larger than the green circle on the right? Yes or No,no,yes,1.000,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/25_0.png
hallusionbench_00658,HallusionBench,Are orange lines in the image parallel? Yes or No,yes,no,0.991,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/26_0.png
hallusionbench_00660,HallusionBench,Are the green line and the red line the same length in the image? Yes or No,yes,no,0.996,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_0.png
hallusionbench_00664,HallusionBench,Is the green line longer than the red line in the image? Yes or No,yes,no,0.852,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_1.png
hallusionbench_00666,HallusionBench,Are the yellow line and the red line the same length in the image? Yes or No,yes,no,0.995,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_0.png
hallusionbench_00670,HallusionBench,Is the yellow line longer than the red line in the image? Yes or No,yes,no,0.804,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_1.png
hallusionbench_00672,HallusionBench,Are the lengths of the vertical line and the horizontal line the same?,yes,no,0.923,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/29_0.png
hallusionbench_00673,HallusionBench,Is the vertical line longer than the horizontal line?,no,yes,0.995,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/29_0.png
hallusionbench_00678,HallusionBench,Is the red line on the left the same length as the red line on the right? Yes or No,yes,no,0.985,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/30_0.png
hallusionbench_00681,HallusionBench,Is the red line on the left different length as the red line on the right? Yes or No,yes,no,0.950,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/30_1.png
hallusionbench_00685,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 = 180 ?",no,yes,0.882,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_1.png
hallusionbench_00686,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 > 180 ?",yes,no,0.996,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_1.png
hallusionbench_00689,HallusionBench,Is the value of x in the image larger than 5?,no,yes,0.930,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_0.png
hallusionbench_00690,HallusionBench,Is the value of x in the image smaller than 5?,no,yes,0.988,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_0.png
hallusionbench_00692,HallusionBench,Is the value of x in the image larger than 5?,yes,no,0.764,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_1.png
hallusionbench_00693,HallusionBench,Is the value of x in the image smaller than 5?,no,yes,0.916,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_1.png
hallusionbench_00699,HallusionBench,Is angleA + angleB +angleC > 180?,yes,no,0.994,1.0,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_1.png
