sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
pope_random_479,POPE,Is there a backpack in the image?,yes,no,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000332025.jpg
pope_random_489,POPE,Is there a laptop in the image?,yes,no,0.997,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000455157.jpg
pope_random_497,POPE,Is there a handbag in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000069189.jpg
pope_random_517,POPE,Is there a tv in the image?,yes,no,0.904,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_random_521,POPE,Is there a laptop in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_random_533,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000427113.jpg
pope_random_553,POPE,Is there a dog in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_554,POPE,Is there a donut in the image?,no,yes,0.966,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_558,POPE,Is there a book in the image?,no,yes,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_561,POPE,Is there a bowl in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000209755.jpg
pope_random_637,POPE,Is there a spoon in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_random_645,POPE,Is there a bicycle in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000382670.jpg
pope_random_695,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000366141.jpg
pope_random_701,POPE,Is there a fork in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000093946.jpg
pope_random_715,POPE,Is there a spoon in the image?,yes,no,0.881,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_random_735,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000113701.jpg
pope_random_747,POPE,Is there a knife in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000482275.jpg
pope_random_754,POPE,Is there a bed in the image?,no,yes,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000140983.jpg
pope_random_759,POPE,Is there a train in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000044520.jpg
pope_random_763,POPE,Is there a toaster in the image?,yes,no,0.868,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_765,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_767,POPE,Is there a microwave in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_773,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000203479.jpg
pope_random_779,POPE,Is there a dining table in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000551881.jpg
pope_random_787,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000007795.jpg
pope_random_791,POPE,Is there a remote in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000007795.jpg
pope_random_821,POPE,Is there a handbag in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000500473.jpg
pope_random_836,POPE,Is there an apple in the image?,no,yes,0.750,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000300876.jpg
pope_random_847,POPE,Is there a truck in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000288042.jpg
pope_random_863,POPE,Is there a laptop in the image?,yes,no,0.904,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000208028.jpg
pope_random_873,POPE,Is there a bottle in the image?,yes,no,0.823,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000424642.jpg
pope_random_888,POPE,Is there a tv in the image?,no,yes,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000087435.jpg
pope_random_903,POPE,Is there a bird in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000430052.jpg
pope_random_917,POPE,Is there a potted plant in the image?,yes,no,0.707,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000539251.jpg
pope_random_923,POPE,Is there a bed in the image?,yes,no,0.998,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000551908.jpg
pope_random_927,POPE,Is there a car in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000102906.jpg
pope_random_929,POPE,Is there a fire hydrant in the image?,yes,no,0.728,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000102906.jpg
pope_random_935,POPE,Is there a dining table in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000327771.jpg
pope_random_943,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_945,POPE,Is there a cup in the image?,yes,no,0.992,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_951,POPE,Is there a handbag in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000379162.jpg
pope_random_969,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000358255.jpg
pope_random_977,POPE,Is there a bicycle in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000178078.jpg
pope_random_981,POPE,Is there a handbag in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000197219.jpg
pope_random_987,POPE,Is there a cake in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_989,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_991,POPE,Is there a backpack in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_random_996,POPE,Is there a motorcycle in the image?,no,yes,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_random_997,POPE,Is there a banana in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000468934.jpg
pope_random_1003,POPE,Is there a sink in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000189694.jpg
pope_random_1011,POPE,Is there an orange in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000273450.jpg
pope_random_1022,POPE,Is there an orange in the image?,no,yes,0.956,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000449432.jpg
pope_random_1037,POPE,Is there a remote in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_random_1038,POPE,Is there a chair in the image?,no,yes,0.994,0.9,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_random_1043,POPE,Is there a traffic light in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000249720.jpg
pope_random_1049,POPE,Is there a car in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000205206.jpg
pope_random_1052,POPE,Is there a frisbee in the image?,no,yes,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_random_1055,POPE,Is there a couch in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_random_1065,POPE,Is there a sports ball in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000278771.jpg
pope_random_1083,POPE,Is there a sports ball in the image?,yes,no,0.995,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000124629.jpg
pope_random_1101,POPE,Is there a broccoli in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000316700.jpg
pope_random_1107,POPE,Is there a sports ball in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000040361.jpg
pope_random_1111,POPE,Is there a truck in the image?,yes,no,0.729,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000378873.jpg
pope_random_1113,POPE,Is there a bowl in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000378873.jpg
pope_random_1133,POPE,Is there a dining table in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000525667.jpg
pope_random_1139,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246145.jpg
pope_random_1167,POPE,Is there a spoon in the image?,yes,no,0.707,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1170,POPE,Is there an orange in the image?,no,yes,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1171,POPE,Is there a pizza in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000513136.jpg
pope_random_1179,POPE,Is there a bed in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1181,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1185,POPE,Is there a dining table in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000175437.jpg
pope_random_1191,POPE,Is there a person in the image?,yes,no,0.997,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1193,POPE,Is there a dining table in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1219,POPE,Is there a truck in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000377879.jpg
pope_random_1223,POPE,Is there a bed in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000377879.jpg
pope_random_1249,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1251,POPE,Is there a bowl in the image?,yes,no,0.707,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1261,POPE,Is there a chair in the image?,yes,no,0.749,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000034773.jpg
pope_random_1267,POPE,Is there a truck in the image?,yes,no,0.998,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000244455.jpg
pope_random_1271,POPE,Is there a bicycle in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000244455.jpg
pope_random_1277,POPE,Is there a knife in the image?,yes,no,0.993,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1287,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000201148.jpg
pope_random_1295,POPE,Is there an oven in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000307166.jpg
pope_random_1297,POPE,Is there a clock in the image?,yes,no,0.769,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000313034.jpg
pope_random_1305,POPE,Is there an orange in the image?,yes,no,0.854,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000355342.jpg
pope_random_1313,POPE,Is there a dining table in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000333237.jpg
pope_random_1335,POPE,Is there a cell phone in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000299074.jpg
pope_random_1341,POPE,Is there a dining table in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000120648.jpg
pope_random_1344,POPE,Is there a snowboard in the image?,no,yes,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000120648.jpg
pope_random_1345,POPE,Is there a car in the image?,yes,no,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000186709.jpg
pope_random_1347,POPE,Is there a truck in the image?,yes,no,0.990,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000186709.jpg
pope_random_1357,POPE,Is there a person in the image?,yes,no,0.869,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000505542.jpg
pope_random_1361,POPE,Is there a car in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000505542.jpg
pope_random_1367,POPE,Is there a cow in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000115636.jpg
pope_random_1374,POPE,Is there a scissors in the image?,no,yes,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000280810.jpg
pope_random_1413,POPE,Is there a boat in the image?,yes,no,0.881,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000200583.jpg
pope_random_1423,POPE,Is there a clock in the image?,yes,no,0.840,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000100215.jpg
pope_random_1433,POPE,Is there a person in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000017379.jpg
pope_random_1437,POPE,Is there a scissors in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000511622.jpg
pope_random_1441,POPE,Is there a tv in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1442,POPE,Is there a bear in the image?,no,yes,0.904,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1445,POPE,Is there a dining table in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1457,POPE,Is there an oven in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000018918.jpg
pope_random_1463,POPE,Is there a parking meter in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000115626.jpg
pope_random_1467,POPE,Is there a toothbrush in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000391735.jpg
pope_random_1476,POPE,Is there an apple in the image?,no,yes,0.869,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000236370.jpg
pope_random_1501,POPE,Is there a spoon in the image?,yes,no,0.923,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000384040.jpg
pope_random_1538,POPE,Is there a knife in the image?,no,yes,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000318209.jpg
pope_random_1548,POPE,Is there a cell phone in the image?,no,yes,0.750,0.9,object_hallucination,data/POPE/images/COCO_val2014_000000016775.jpg
pope_random_1551,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1553,POPE,Is there a sports ball in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1568,POPE,Is there an orange in the image?,no,yes,0.914,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000550691.jpg
pope_random_1581,POPE,Is there a bench in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000468169.jpg
pope_random_1591,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1593,POPE,Is there a car in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1607,POPE,Is there a dining table in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000472143.jpg
pope_random_1615,POPE,Is there a snowboard in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000214244.jpg
pope_random_1627,POPE,Is there a bowl in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1629,POPE,Is there a sandwich in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1631,POPE,Is there a hot dog in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1643,POPE,Is there a sports ball in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000259755.jpg
pope_random_1646,POPE,Is there a truck in the image?,no,yes,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000281028.jpg
pope_random_1647,POPE,Is there a person in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000281028.jpg
pope_random_1657,POPE,Is there a bottle in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1661,POPE,Is there a cup in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1673,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000097994.jpg
pope_random_1677,POPE,Is there a clock in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246999.jpg
pope_random_1698,POPE,Is there a backpack in the image?,no,yes,0.729,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000348524.jpg
pope_random_1709,POPE,Is there a couch in the image?,yes,no,0.805,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000301575.jpg
pope_random_1725,POPE,Is there a handbag in the image?,yes,no,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000473199.jpg
pope_random_1728,POPE,Is there a bench in the image?,no,yes,0.979,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000473199.jpg
pope_random_1729,POPE,Is there a backpack in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000311759.jpg
pope_random_1741,POPE,Is there a car in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000343401.jpg
pope_random_1746,POPE,Is there a stop sign in the image?,no,yes,0.990,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000343401.jpg
pope_random_1751,POPE,Is there a dining table in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000246199.jpg
pope_random_1761,POPE,Is there a bowl in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1763,POPE,Is there a person in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1767,POPE,Is there a sports ball in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000501898.jpg
pope_random_1784,POPE,Is there an oven in the image?,no,yes,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000510138.jpg
pope_random_1789,POPE,Is there a truck in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000001171.jpg
pope_random_1819,POPE,Is there a clock in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000436127.jpg
pope_random_1831,POPE,Is there an oven in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000349936.jpg
pope_random_1853,POPE,Is there a laptop in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000286342.jpg
pope_random_1859,POPE,Is there a laptop in the image?,yes,no,0.994,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000093948.jpg
pope_random_1869,POPE,Is there a surfboard in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000304387.jpg
pope_random_1891,POPE,Is there a tv in the image?,yes,no,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000515820.jpg
pope_random_1935,POPE,Is there a bottle in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000505335.jpg
pope_random_1951,POPE,Is there a wine glass in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_1955,POPE,Is there an apple in the image?,yes,no,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_1959,POPE,Is there a dining table in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000418471.jpg
pope_random_1961,POPE,Is there a chair in the image?,yes,no,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000418471.jpg
pope_random_1967,POPE,Is there a dining table in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000379404.jpg
pope_random_1981,POPE,Is there a banana in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000452297.jpg
pope_random_2000,POPE,Is there a stop sign in the image?,no,yes,0.999,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000308907.jpg
pope_random_2008,POPE,Is there a kite in the image?,no,yes,0.998,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000263594.jpg
pope_random_2023,POPE,Is there a truck in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
pope_random_2027,POPE,Is there a car in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
pope_random_2047,POPE,Is there a bird in the image?,yes,no,1.000,1.0,object_hallucination,data/POPE/images/COCO_val2014_000000348469.jpg
pope_random_2053,POPE,Is there an oven in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000167724.jpg
pope_random_2055,POPE,Is there a spoon in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000167724.jpg
