sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
hallusionbench_00099,HallusionBench,"In 2019, were the main policy interest rates of the Japan Central Bank higher than those of the Cent",no,yes,0.901,,attribute,data/HallusionBench/hallusion_bench/VS/chart/7_2.png
hallusionbench_00104,HallusionBench,"According to the image, was Cristiano Ronaldo the top goalscorer at the 2018 FIFA World Cup?",no,yes,0.890,,attribute,data/HallusionBench/hallusion_bench/VS/chart/8_1.png
hallusionbench_00105,HallusionBench,"According to the image, was Antoine Griezmann the top goalscorer at the 2018 FIFA World Cup?",no,yes,0.834,,attribute,data/HallusionBench/hallusion_bench/VS/chart/8_1.png
hallusionbench_00106,HallusionBench,"According to the image, was Harry Kane the top goalscorer at the 2018 FIFA World Cup?",no,yes,0.880,,attribute,data/HallusionBench/hallusion_bench/VS/chart/8_2.png
hallusionbench_00108,HallusionBench,"According to the image, was Antoine Griezmann the top goalscorer at the 2018 FIFA World Cup?",no,yes,0.832,,attribute,data/HallusionBench/hallusion_bench/VS/chart/8_2.png
hallusionbench_00114,HallusionBench,"In 2020, did China have the largest GDP around the world, followed by the United States, and Japan, ",no,yes,0.924,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_1.png
hallusionbench_00115,HallusionBench,"In 2020, did Japan have the largest GDP around the world, followed by the United States, and China, ",no,yes,0.889,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_1.png
hallusionbench_00116,HallusionBench,"In 2020, did India have the largest GDP around the world, followed by China and Japan, according to ",no,yes,0.917,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_1.png
hallusionbench_00117,HallusionBench,"In 2020, did the United States have the largest GDP around the world, followed by China, and Japan, ",no,yes,0.929,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_2.png
hallusionbench_00118,HallusionBench,"In 2020, did China have the largest GDP around the world, followed by the United States, and Japan, ",no,yes,0.924,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_2.png
hallusionbench_00119,HallusionBench,"In 2020, did Japan have the largest GDP around the world, followed by the United States, and China, ",no,yes,0.886,,attribute,data/HallusionBench/hallusion_bench/VS/chart/9_2.png
hallusionbench_00126,HallusionBench,"According to the image, were African Americans the largest population group in the United States in ",no,yes,0.916,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_1.png
hallusionbench_00127,HallusionBench,"According to the image, were Latinos the largest population group in the United States in 2020, with",no,yes,0.898,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_1.png
hallusionbench_00128,HallusionBench,"According to the image, were Asians the largest population group in the United States in 2020, with ",no,yes,0.891,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_1.png
hallusionbench_00129,HallusionBench,"According to the image, were white individuals the largest population group in the United States in ",no,yes,0.894,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_2.png
hallusionbench_00130,HallusionBench,"According to the image, were African Americans the largest population group in the United States in ",no,yes,0.916,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_2.png
hallusionbench_00131,HallusionBench,"According to the image, were Latinos the largest population group in the United States in 2020, with",no,yes,0.893,,attribute,data/HallusionBench/hallusion_bench/VS/chart/10_2.png
hallusionbench_00135,HallusionBench,"According to the image, between 2011 and 2020, was 2020 the year when China's exports to the United ",no,yes,0.927,,attribute,data/HallusionBench/hallusion_bench/VS/chart/11_1.png
hallusionbench_00136,HallusionBench,"According to the image, did China's exports to the United States experience a decrease from 2016 to ",no,yes,0.855,,attribute,data/HallusionBench/hallusion_bench/VS/chart/11_1.png
hallusionbench_00140,HallusionBench,"According to the image, in 2013, was the United States the largest recipient of exports from China i",no,yes,0.858,,attribute,data/HallusionBench/hallusion_bench/VS/chart/12_1.png
hallusionbench_00142,HallusionBench,"According to the image, in 2013, was Japn the largest recipient of exports from China in terms of US",no,yes,0.862,,attribute,data/HallusionBench/hallusion_bench/VS/chart/12_1.png
hallusionbench_00143,HallusionBench,"According to the image, in 2013, was the United States the largest recipient of exports from China i",no,yes,0.850,,attribute,data/HallusionBench/hallusion_bench/VS/chart/12_2.png
hallusionbench_00144,HallusionBench,"According to the image, in 2013, was Hong Kong the largest recipient of exports from China in terms ",no,yes,0.865,,attribute,data/HallusionBench/hallusion_bench/VS/chart/12_2.png
hallusionbench_00145,HallusionBench,"According to the image, in 2013, was Japn the largest recipient of exports from China in terms of US",no,yes,0.868,,attribute,data/HallusionBench/hallusion_bench/VS/chart/12_2.png
hallusionbench_00148,HallusionBench,"According to the image, between March 2020 and December 2021, did the United States experience the p",no,yes,0.888,,attribute,data/HallusionBench/hallusion_bench/VS/chart/13_1.png
hallusionbench_00149,HallusionBench,"According to the image, had the total number of coronavirus deaths in the United States reached 937,",no,yes,0.891,,attribute,data/HallusionBench/hallusion_bench/VS/chart/13_1.png
hallusionbench_00150,HallusionBench,"According to the image, between March 2020 and December 2021, did the United States experience the p",no,yes,0.885,,attribute,data/HallusionBench/hallusion_bench/VS/chart/13_2.png
hallusionbench_00156,HallusionBench,"According to the image, did the United States suffer the greatest number of total deaths in World Wa",no,yes,0.943,,attribute,data/HallusionBench/hallusion_bench/VS/chart/14_1.png
hallusionbench_00157,HallusionBench,"According to the image, did United Kingdom experience the highest percentage of total deaths relativ",no,yes,0.919,,attribute,data/HallusionBench/hallusion_bench/VS/chart/14_1.png
hallusionbench_00158,HallusionBench,"According to the image, did the Soviet Union suffer the greatest number of total deaths in World War",no,yes,0.959,,attribute,data/HallusionBench/hallusion_bench/VS/chart/14_2.png
hallusionbench_00160,HallusionBench,"According to the image, did United Kingdom experience the highest percentage of total deaths relativ",no,yes,0.911,,attribute,data/HallusionBench/hallusion_bench/VS/chart/14_2.png
hallusionbench_00170,HallusionBench,"According to the image, is the combined market share of Autel, FreeFly, Skydio, and Parrot greater t",no,yes,0.875,,attribute,data/HallusionBench/hallusion_bench/VS/chart/16_1.png
hallusionbench_00171,HallusionBench,"According to the image, does DJI hold more than 50% of the commercial drone brand market share in 20",no,yes,0.759,,attribute,data/HallusionBench/hallusion_bench/VS/chart/16_2.png
hallusionbench_00176,HallusionBench,"According to the image, is Mark Zuckerberg'swealth greater than Larry Ellison's on 13th March 2020?",no,yes,0.719,,attribute,data/HallusionBench/hallusion_bench/VS/chart/17_1.png
hallusionbench_00177,HallusionBench,"According to the image, was Elon Musk richer than Mark Zuckerberg on March 13th, 2020?",no,yes,0.756,,attribute,data/HallusionBench/hallusion_bench/VS/chart/17_1.png
hallusionbench_00179,HallusionBench,"According to the image, is Mark Zuckerberg'swealth greater than Larry Ellison's on 13th March 2020?",no,yes,0.726,,attribute,data/HallusionBench/hallusion_bench/VS/chart/17_2.png
hallusionbench_00180,HallusionBench,"According to the image, was Elon Musk richer than Mark Zuckerberg on March 13th, 2020?",no,yes,0.750,,attribute,data/HallusionBench/hallusion_bench/VS/chart/17_2.png
hallusionbench_00181,HallusionBench,"According to the image, was Elon Musk richer than Mark Zuckerberg, on January 10th, 2021?",no,yes,0.746,,attribute,data/HallusionBench/hallusion_bench/VS/chart/17_2.png
hallusionbench_00186,HallusionBench,"According to the image, in 2017, was Tencent the company with the highest revenue from video games, ",no,yes,0.970,,attribute,data/HallusionBench/hallusion_bench/VS/chart/18_2.png
hallusionbench_00187,HallusionBench,"According to the image, in 2017, did Apple generate higher revenue from video games compared to Goog",no,yes,0.768,,attribute,data/HallusionBench/hallusion_bench/VS/chart/18_2.png
hallusionbench_00191,HallusionBench,"According to the image, during the coronavirus pandemic from 2019 to 2022, were the most bankruptcy ",no,yes,0.932,,attribute,data/HallusionBench/hallusion_bench/VS/chart/19_1.png
hallusionbench_00192,HallusionBench,"According to the image, during the coronavirus pandemic from 2019 to 2022, were the most bankruptcy ",no,yes,0.935,,attribute,data/HallusionBench/hallusion_bench/VS/chart/19_2.png
hallusionbench_00196,HallusionBench,"According to the image, in 2020, did China have a larger population aged between 90 and 94 years tha",no,yes,0.825,,attribute,data/HallusionBench/hallusion_bench/VS/chart/20_1.png
hallusionbench_00198,HallusionBench,"According to the image, in 2020, did China have a larger population aged between 90 and 94 years tha",no,yes,0.822,,attribute,data/HallusionBench/hallusion_bench/VS/chart/20_2.png
hallusionbench_00203,HallusionBench,"According to the image, in 2018, did ""Avengers: Infinity War"" achieve the highest box office revenue",no,yes,0.984,,attribute,data/HallusionBench/hallusion_bench/VS/chart/21_1.png
hallusionbench_00204,HallusionBench,"According to the image, in 2018, did ""Black Panther"" achieve the highest box office revenue in North",no,yes,0.990,,attribute,data/HallusionBench/hallusion_bench/VS/chart/21_2.png
hallusionbench_00210,HallusionBench,"According to the metal number chart of 2008 beijng olympic, does USA have the most gold metals, foll",no,yes,0.902,,attribute,data/HallusionBench/hallusion_bench/VS/table/0_1.png
hallusionbench_00211,HallusionBench,"According to the metal number chart of 2008 beijng olympic, does Russia have the most gold metals, f",no,yes,0.885,,attribute,data/HallusionBench/hallusion_bench/VS/table/0_1.png
hallusionbench_00212,HallusionBench,"According to the metal number chart of 2008 beijng olympic, does China have the most gold metals, fo",no,yes,0.944,,attribute,data/HallusionBench/hallusion_bench/VS/table/0_2.png
hallusionbench_00214,HallusionBench,"According to the metal number chart of 2008 beijng olympic, does Russia have the most gold metals, f",no,yes,0.874,,attribute,data/HallusionBench/hallusion_bench/VS/table/0_2.png
hallusionbench_00222,HallusionBench,"According to the table, In 2023, did Syria have higher population growth than South Sudan?",no,yes,0.854,,attribute,data/HallusionBench/hallusion_bench/VS/table/1_2.png
hallusionbench_00231,HallusionBench,"According to the table, in 2021, did Germany have the highest GDP?",no,yes,0.827,,attribute,data/HallusionBench/hallusion_bench/VS/table/2_2.png
hallusionbench_00232,HallusionBench,"According to the table, in 2021, did Germany have the highest GDP, followed by France and Italy?",no,yes,0.901,,attribute,data/HallusionBench/hallusion_bench/VS/table/2_2.png
hallusionbench_00234,HallusionBench,"According to the table, in 2021, did Germany have the highest GDP?",no,yes,0.782,,attribute,data/HallusionBench/hallusion_bench/VS/table/2_3.png
hallusionbench_00235,HallusionBench,"According to the table, in 2021, did Germany have the highest GDP, followed by France and Italy?",no,yes,0.851,,attribute,data/HallusionBench/hallusion_bench/VS/table/2_3.png
hallusionbench_00239,HallusionBench,"According to the table, did Xiaomi sell most units of the smartphone in Q2 2020?",no,yes,0.873,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_1.png
hallusionbench_00240,HallusionBench,"According to the table, did Samsung sell most units of the smartphone in Q2 2020?",no,yes,0.835,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_1.png
hallusionbench_00241,HallusionBench,"According to the table, did Xiaomi have the largest smartphone market share in Q2 2020, followed by ",no,yes,0.885,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_1.png
hallusionbench_00242,HallusionBench,"According to the table, did Xiaomi sell most units of the smartphone in Q2 2020?",no,yes,0.894,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_2.png
hallusionbench_00243,HallusionBench,"According to the table, did Samsung sell most units of the smartphone in Q2 2020?",no,yes,0.911,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_2.png
hallusionbench_00244,HallusionBench,"According to the table, did Xiaomi have the largest smartphone market share in Q2 2020, followed by ",no,yes,0.921,,attribute,data/HallusionBench/hallusion_bench/VS/table/3_2.png
hallusionbench_00251,HallusionBench,"According to the table, Which state in the United States has the average maximum temperature in 2021",no,yes,0.902,,attribute,data/HallusionBench/hallusion_bench/VS/table/4_2.png
hallusionbench_00252,HallusionBench,"According to the table, did Florida have the highest average maximum temperature ?",no,yes,0.847,,attribute,data/HallusionBench/hallusion_bench/VS/table/4_2.png
hallusionbench_00253,HallusionBench,"According to the table, did Florida have a higher average maximum temperature than Louisana?",no,yes,0.896,,attribute,data/HallusionBench/hallusion_bench/VS/table/4_2.png
hallusionbench_00255,HallusionBench,"According to the table, did Florida have the highest average maximum temperature ?",no,yes,0.918,,attribute,data/HallusionBench/hallusion_bench/VS/table/4_3.png
hallusionbench_00256,HallusionBench,"According to the table, did Florida have a higher average maximum temperature than South Carolina?",no,yes,0.909,,attribute,data/HallusionBench/hallusion_bench/VS/table/4_3.png
hallusionbench_00264,HallusionBench,"According to the table, Did January 2023 have a lower income percentage change than August 2023?",no,yes,0.770,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_1.png
hallusionbench_00268,HallusionBench,"According to the table, Did January 2023 have a lower income percentage change than August 2023?",no,yes,0.763,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_2.png
hallusionbench_00269,HallusionBench,"According to the image, which month has the lowest percentage change in personal income in the Unite",no,yes,0.888,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_3.png
hallusionbench_00270,HallusionBench,"According to the image, which month has the highest percentage change in personal income in the Unit",no,yes,0.890,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_3.png
hallusionbench_00271,HallusionBench,"According to the table, Did January 2023 have a higher income percentage change than August 2023?",no,yes,0.741,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_3.png
hallusionbench_00272,HallusionBench,"According to the table, Did January 2023 have a lower income percentage change than August 2023?",no,yes,0.737,,attribute,data/HallusionBench/hallusion_bench/VS/table/5_3.png
hallusionbench_00279,HallusionBench,"According to the table, does Shandong have the most dense population in China in 2020?",no,yes,0.833,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_1.png
hallusionbench_00280,HallusionBench,"According to the table, does Zhejiang have the second most dense population in China in 2020?",no,yes,0.861,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_1.png
hallusionbench_00281,HallusionBench,"According to the table, does Shanghai have the most dense population in China in 2020?",no,yes,0.943,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_2.png
hallusionbench_00282,HallusionBench,"According to the table, does Beijing have the second most dense population in China in 2020?",no,yes,0.791,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_2.png
hallusionbench_00285,HallusionBench,"According to the table, does Shanghai have the most dense population in China in 2020?",no,yes,0.928,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_3.png
hallusionbench_00286,HallusionBench,"According to the table, does Beijing have the second most dense population in China in 2020?",no,yes,0.849,,attribute,data/HallusionBench/hallusion_bench/VS/table/6_3.png
hallusionbench_00296,HallusionBench,"According to the table, is the number of gold medals of Norway 9 in winter Olympics in 2022?",no,yes,0.877,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_1.png
hallusionbench_00298,HallusionBench,"According to the table, is the number of gold medals of Germany 8 in winter Olympics in 2022?",no,yes,0.799,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_1.png
hallusionbench_00300,HallusionBench,"According to the table, is the number of all medals of China 37 in winter Olympics in 2022?",no,yes,0.901,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_1.png
hallusionbench_00302,HallusionBench,"According to the table, is the number of gold medals of Norway 9 in winter Olympics in 2022?",no,yes,0.862,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_2.png
hallusionbench_00306,HallusionBench,"According to the table, is the number of all medals of China 37 in winter Olympics in 2022?",no,yes,0.932,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_2.png
hallusionbench_00307,HallusionBench,"According to the table, is the number of gold medals of Norway 16 in winter Olympics in 2022?",no,yes,0.835,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_3.png
hallusionbench_00310,HallusionBench,"According to the table, is the number of gold medals of Germany 8 in winter Olympics in 2022?",no,yes,0.806,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_3.png
hallusionbench_00311,HallusionBench,"According to the table, is the number of all medals of China 15 in winter Olympics in 2022?",no,yes,0.918,,attribute,data/HallusionBench/hallusion_bench/VS/table/7_3.png
hallusionbench_00322,HallusionBench,"Accroding to the information provided in the table, does the album ""Midnights"" have a sale of 422,00",no,yes,0.868,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_1.png
hallusionbench_00324,HallusionBench,"Accroding to the information provided in the table, does the album ""Proof"" have a sale of 1,818,000 ",no,yes,0.862,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_1.png
hallusionbench_00325,HallusionBench,"Accroding to the information provided in the table, does Taylor Swift release the album ""Midnights""?",no,yes,0.846,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_2.png
hallusionbench_00326,HallusionBench,"Accroding to the information provided in the table, does Taylor Swift release the album ""Harry's Hou",yes,no,0.776,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_2.png
hallusionbench_00328,HallusionBench,"Accroding to the information provided in the table, does the album ""Midnights"" have a sale of 422,00",no,yes,0.892,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_2.png
hallusionbench_00330,HallusionBench,"Accroding to the information provided in the table, does the album ""Proof"" have a sale of 1,818,000 ",no,yes,0.851,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_2.png
hallusionbench_00333,HallusionBench,"Accroding to the information provided in the table, does the album ""Midnights"" have a sale of 1,818,",no,yes,0.866,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_3.png
hallusionbench_00335,HallusionBench,"Accroding to the information provided in the table, does the album ""Proof"" have a sale of 422,000 in",no,yes,0.886,,attribute,data/HallusionBench/hallusion_bench/VS/table/8_3.png
hallusionbench_00342,HallusionBench,"According to the table, does the Carlsberg India have the highest portion of the market share for be",no,yes,0.726,,attribute,data/HallusionBench/hallusion_bench/VS/table/9_1.png
hallusionbench_00344,HallusionBench,"According to the table, does the UB Group have the second highest portion of the market share for be",no,yes,0.897,,attribute,data/HallusionBench/hallusion_bench/VS/table/9_1.png
hallusionbench_00345,HallusionBench,"According to the table, does the UB group have the highest portion of the market share for beer acro",no,yes,0.896,,attribute,data/HallusionBench/hallusion_bench/VS/table/9_2.png
hallusionbench_00347,HallusionBench,"According to the table, does the SABMiller India have the second highest portion of the market share",no,yes,0.916,,attribute,data/HallusionBench/hallusion_bench/VS/table/9_2.png
hallusionbench_00354,HallusionBench,"According to this table, does US have the highest carbon dioxide emissions worldwide in 2010?",no,yes,0.812,,attribute,data/HallusionBench/hallusion_bench/VS/table/10_1.png
hallusionbench_00355,HallusionBench,"According to this table, does Russia have the second highest carbon dioxide emissions worldwide in 2",no,yes,0.917,,attribute,data/HallusionBench/hallusion_bench/VS/table/10_1.png
hallusionbench_00357,HallusionBench,"According to this table, does China have the highest carbon dioxide emissions worldwide in 2010?",no,yes,0.955,,attribute,data/HallusionBench/hallusion_bench/VS/table/10_2.png
hallusionbench_00370,HallusionBench,"According to the map provided, is Texas state larger than California state?",no,yes,0.826,,attribute,data/HallusionBench/hallusion_bench/VS/map/0_2.png
hallusionbench_00372,HallusionBench,"According to the map provided, is Montana state larger than New Mexico state?",no,yes,0.794,,attribute,data/HallusionBench/hallusion_bench/VS/map/0_2.png
hallusionbench_00378,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.804,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_1.png
hallusionbench_00379,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.841,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_1.png
hallusionbench_00380,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.867,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_1.png
hallusionbench_00381,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.826,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_2.png
hallusionbench_00383,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.848,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_2.png
hallusionbench_00384,HallusionBench,"According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is ",no,yes,0.863,,attribute,data/HallusionBench/hallusion_bench/VS/map/1_2.png
hallusionbench_00388,HallusionBench,"According to the map, does the prime meridian intersect the Pacific Ocean, Southern Ocean, and Arcti",no,yes,0.906,,attribute,data/HallusionBench/hallusion_bench/VS/map/2_1.png
hallusionbench_00389,HallusionBench,"According to the map, does the prime meridian intersect the Atlantic Ocean, Southern Ocean, and Arct",no,yes,0.871,,attribute,data/HallusionBench/hallusion_bench/VS/map/2_2.png
hallusionbench_00393,HallusionBench,"Based on the map, did the Democratic Party win Texas in the 2020 elections?",no,yes,0.792,,attribute,data/HallusionBench/hallusion_bench/VS/map/3_1.png
hallusionbench_00396,HallusionBench,"Based on the map, did the Republic Party win Texas in the 2020 elections?",no,yes,0.912,,attribute,data/HallusionBench/hallusion_bench/VS/map/3_2.png
hallusionbench_00405,HallusionBench,"Based on the map, are the Rocky Mountains located in North America?",no,yes,0.894,,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
hallusionbench_00406,HallusionBench,"Based on the map, are the Rocky Mountains located in Asia?",yes,no,0.872,,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
hallusionbench_00407,HallusionBench,"Based on the map, are the Himalayas Mountains located in North America?",yes,no,0.827,,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
hallusionbench_00408,HallusionBench,"Based on the map, are the Himalayas Mountains located in Asia?",no,yes,0.954,,attribute,data/HallusionBench/hallusion_bench/VS/map/4_2.png
