sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
pope_random_259,POPE,Is there a car in the image?,yes,no,0.992,,object_hallucination,data/POPE/images/COCO_val2014_000000485564.jpg
pope_random_287,POPE,Is there a handbag in the image?,yes,no,0.915,,object_hallucination,data/POPE/images/COCO_val2014_000000329717.jpg
pope_random_297,POPE,Is there a spoon in the image?,yes,no,0.826,,object_hallucination,data/POPE/images/COCO_val2014_000000480122.jpg
pope_random_311,POPE,Is there a sports ball in the image?,yes,no,0.864,,object_hallucination,data/POPE/images/COCO_val2014_000000437347.jpg
pope_random_321,POPE,Is there a dining table in the image?,yes,no,0.875,,object_hallucination,data/POPE/images/COCO_val2014_000000538236.jpg
pope_random_327,POPE,Is there an orange in the image?,yes,no,0.818,,object_hallucination,data/POPE/images/COCO_val2014_000000236865.jpg
pope_random_341,POPE,Is there a book in the image?,yes,no,0.968,,object_hallucination,data/POPE/images/COCO_val2014_000000060213.jpg
pope_random_353,POPE,Is there a bicycle in the image?,yes,no,0.907,,object_hallucination,data/POPE/images/COCO_val2014_000000084447.jpg
pope_random_357,POPE,Is there a dining table in the image?,yes,no,0.870,,object_hallucination,data/POPE/images/COCO_val2014_000000192660.jpg
pope_random_365,POPE,Is there a broccoli in the image?,yes,no,0.948,,object_hallucination,data/POPE/images/COCO_val2014_000000575755.jpg
pope_random_371,POPE,Is there a dining table in the image?,yes,no,0.949,,object_hallucination,data/POPE/images/COCO_val2014_000000354088.jpg
pope_random_377,POPE,Is there a handbag in the image?,yes,no,0.918,,object_hallucination,data/POPE/images/COCO_val2014_000000311327.jpg
pope_random_399,POPE,Is there a clock in the image?,yes,no,0.936,,object_hallucination,data/POPE/images/COCO_val2014_000000021645.jpg
pope_random_438,POPE,Is there a backpack in the image?,no,yes,0.718,,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_random_443,POPE,Is there a couch in the image?,yes,no,0.941,,object_hallucination,data/POPE/images/COCO_val2014_000000231589.jpg
pope_random_455,POPE,Is there a sports ball in the image?,yes,no,0.867,,object_hallucination,data/POPE/images/COCO_val2014_000000083275.jpg
pope_random_485,POPE,Is there a sheep in the image?,yes,no,0.856,,object_hallucination,data/POPE/images/COCO_val2014_000000318204.jpg
pope_random_493,POPE,Is there a bird in the image?,yes,no,0.973,,object_hallucination,data/POPE/images/COCO_val2014_000000069189.jpg
pope_random_513,POPE,Is there an orange in the image?,yes,no,0.742,,object_hallucination,data/POPE/images/COCO_val2014_000000175506.jpg
pope_random_517,POPE,Is there a tv in the image?,yes,no,0.941,,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_random_521,POPE,Is there a laptop in the image?,yes,no,0.901,,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_random_533,POPE,Is there a clock in the image?,yes,no,0.762,,object_hallucination,data/POPE/images/COCO_val2014_000000427113.jpg
pope_random_553,POPE,Is there a dog in the image?,yes,no,0.972,,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_random_559,POPE,Is there a spoon in the image?,yes,no,0.712,,object_hallucination,data/POPE/images/COCO_val2014_000000209755.jpg
pope_random_561,POPE,Is there a bowl in the image?,yes,no,0.731,,object_hallucination,data/POPE/images/COCO_val2014_000000209755.jpg
pope_random_577,POPE,Is there a person in the image?,yes,no,0.731,,object_hallucination,data/POPE/images/COCO_val2014_000000287305.jpg
pope_random_611,POPE,Is there a car in the image?,yes,no,0.718,,object_hallucination,data/POPE/images/COCO_val2014_000000520524.jpg
pope_random_612,POPE,Is there a scissors in the image?,no,yes,0.754,,object_hallucination,data/POPE/images/COCO_val2014_000000520524.jpg
pope_random_617,POPE,Is there a spoon in the image?,yes,no,0.807,,object_hallucination,data/POPE/images/COCO_val2014_000000580294.jpg
pope_random_627,POPE,Is there a backpack in the image?,yes,no,0.726,,object_hallucination,data/POPE/images/COCO_val2014_000000094944.jpg
pope_random_637,POPE,Is there a spoon in the image?,yes,no,0.964,,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_random_641,POPE,Is there a remote in the image?,yes,no,0.734,,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_random_667,POPE,Is there a person in the image?,yes,no,0.990,,object_hallucination,data/POPE/images/COCO_val2014_000000237767.jpg
pope_random_671,POPE,Is there a dining table in the image?,yes,no,0.813,,object_hallucination,data/POPE/images/COCO_val2014_000000237767.jpg
pope_random_678,POPE,Is there a cell phone in the image?,no,yes,0.886,,object_hallucination,data/POPE/images/COCO_val2014_000000370900.jpg
pope_random_695,POPE,Is there a dining table in the image?,yes,no,0.949,,object_hallucination,data/POPE/images/COCO_val2014_000000366141.jpg
pope_random_701,POPE,Is there a fork in the image?,yes,no,0.923,,object_hallucination,data/POPE/images/COCO_val2014_000000093946.jpg
pope_random_705,POPE,Is there a bench in the image?,yes,no,0.903,,object_hallucination,data/POPE/images/COCO_val2014_000000032610.jpg
pope_random_717,POPE,Is there a bowl in the image?,yes,no,0.860,,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_random_726,POPE,Is there a tie in the image?,no,yes,0.729,,object_hallucination,data/POPE/images/COCO_val2014_000000538054.jpg
pope_random_735,POPE,Is there a clock in the image?,yes,no,0.913,,object_hallucination,data/POPE/images/COCO_val2014_000000113701.jpg
pope_random_747,POPE,Is there a knife in the image?,yes,no,0.857,,object_hallucination,data/POPE/images/COCO_val2014_000000482275.jpg
pope_random_756,POPE,Is there a bear in the image?,no,yes,0.789,,object_hallucination,data/POPE/images/COCO_val2014_000000140983.jpg
pope_random_759,POPE,Is there a train in the image?,yes,no,0.954,,object_hallucination,data/POPE/images/COCO_val2014_000000044520.jpg
pope_random_763,POPE,Is there a toaster in the image?,yes,no,0.844,,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_765,POPE,Is there a person in the image?,yes,no,0.993,,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_767,POPE,Is there a microwave in the image?,yes,no,0.726,,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_random_773,POPE,Is there a dining table in the image?,yes,no,0.870,,object_hallucination,data/POPE/images/COCO_val2014_000000203479.jpg
pope_random_779,POPE,Is there a dining table in the image?,yes,no,0.889,,object_hallucination,data/POPE/images/COCO_val2014_000000551881.jpg
pope_random_787,POPE,Is there a clock in the image?,yes,no,0.890,,object_hallucination,data/POPE/images/COCO_val2014_000000007795.jpg
pope_random_793,POPE,Is there a bottle in the image?,yes,no,0.838,,object_hallucination,data/POPE/images/COCO_val2014_000000303099.jpg
pope_random_821,POPE,Is there a handbag in the image?,yes,no,0.940,,object_hallucination,data/POPE/images/COCO_val2014_000000500473.jpg
pope_random_847,POPE,Is there a truck in the image?,yes,no,0.742,,object_hallucination,data/POPE/images/COCO_val2014_000000288042.jpg
pope_random_863,POPE,Is there a laptop in the image?,yes,no,0.927,,object_hallucination,data/POPE/images/COCO_val2014_000000208028.jpg
pope_random_873,POPE,Is there a bottle in the image?,yes,no,0.955,,object_hallucination,data/POPE/images/COCO_val2014_000000424642.jpg
pope_random_885,POPE,Is there a person in the image?,yes,no,0.842,,object_hallucination,data/POPE/images/COCO_val2014_000000087435.jpg
pope_random_887,POPE,Is there a car in the image?,yes,no,0.880,,object_hallucination,data/POPE/images/COCO_val2014_000000087435.jpg
pope_random_903,POPE,Is there a bird in the image?,yes,no,0.943,,object_hallucination,data/POPE/images/COCO_val2014_000000430052.jpg
pope_random_923,POPE,Is there a bed in the image?,yes,no,0.980,,object_hallucination,data/POPE/images/COCO_val2014_000000551908.jpg
pope_random_927,POPE,Is there a car in the image?,yes,no,0.899,,object_hallucination,data/POPE/images/COCO_val2014_000000102906.jpg
pope_random_935,POPE,Is there a dining table in the image?,yes,no,0.965,,object_hallucination,data/POPE/images/COCO_val2014_000000327771.jpg
pope_random_943,POPE,Is there a person in the image?,yes,no,0.986,,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_945,POPE,Is there a cup in the image?,yes,no,0.805,,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_random_951,POPE,Is there a handbag in the image?,yes,no,0.886,,object_hallucination,data/POPE/images/COCO_val2014_000000379162.jpg
pope_random_957,POPE,Is there a person in the image?,yes,no,0.728,,object_hallucination,data/POPE/images/COCO_val2014_000000489728.jpg
pope_random_969,POPE,Is there a person in the image?,yes,no,0.978,,object_hallucination,data/POPE/images/COCO_val2014_000000358255.jpg
pope_random_977,POPE,Is there a bicycle in the image?,yes,no,0.946,,object_hallucination,data/POPE/images/COCO_val2014_000000178078.jpg
pope_random_981,POPE,Is there a handbag in the image?,yes,no,0.983,,object_hallucination,data/POPE/images/COCO_val2014_000000197219.jpg
pope_random_987,POPE,Is there a cake in the image?,yes,no,0.893,,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_989,POPE,Is there a person in the image?,yes,no,0.993,,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_random_992,POPE,Is there a chair in the image?,no,yes,0.840,,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_random_996,POPE,Is there a motorcycle in the image?,no,yes,0.767,,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_random_997,POPE,Is there a banana in the image?,yes,no,0.970,,object_hallucination,data/POPE/images/COCO_val2014_000000468934.jpg
pope_random_1011,POPE,Is there an orange in the image?,yes,no,0.707,,object_hallucination,data/POPE/images/COCO_val2014_000000273450.jpg
pope_random_1022,POPE,Is there an orange in the image?,no,yes,0.975,,object_hallucination,data/POPE/images/COCO_val2014_000000449432.jpg
pope_random_1025,POPE,Is there a handbag in the image?,yes,no,0.811,,object_hallucination,data/POPE/images/COCO_val2014_000000449432.jpg
pope_random_1029,POPE,Is there a bowl in the image?,yes,no,0.707,,object_hallucination,data/POPE/images/COCO_val2014_000000153300.jpg
pope_random_1035,POPE,Is there a bed in the image?,yes,no,0.855,,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_random_1038,POPE,Is there a chair in the image?,no,yes,0.963,,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_random_1043,POPE,Is there a traffic light in the image?,yes,no,0.933,,object_hallucination,data/POPE/images/COCO_val2014_000000249720.jpg
pope_random_1049,POPE,Is there a car in the image?,yes,no,0.976,,object_hallucination,data/POPE/images/COCO_val2014_000000205206.jpg
pope_random_1051,POPE,Is there a backpack in the image?,yes,no,0.971,,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_random_1057,POPE,Is there a tv in the image?,yes,no,0.798,,object_hallucination,data/POPE/images/COCO_val2014_000000303534.jpg
pope_random_1065,POPE,Is there a sports ball in the image?,yes,no,0.945,,object_hallucination,data/POPE/images/COCO_val2014_000000278771.jpg
pope_random_1073,POPE,Is there a bottle in the image?,yes,no,0.848,,object_hallucination,data/POPE/images/COCO_val2014_000000134075.jpg
pope_random_1083,POPE,Is there a sports ball in the image?,yes,no,0.956,,object_hallucination,data/POPE/images/COCO_val2014_000000124629.jpg
pope_random_1101,POPE,Is there a broccoli in the image?,yes,no,0.945,,object_hallucination,data/POPE/images/COCO_val2014_000000316700.jpg
pope_random_1107,POPE,Is there a sports ball in the image?,yes,no,0.798,,object_hallucination,data/POPE/images/COCO_val2014_000000040361.jpg
pope_random_1111,POPE,Is there a truck in the image?,yes,no,0.721,,object_hallucination,data/POPE/images/COCO_val2014_000000378873.jpg
pope_random_1113,POPE,Is there a bowl in the image?,yes,no,0.951,,object_hallucination,data/POPE/images/COCO_val2014_000000378873.jpg
pope_random_1134,POPE,Is there a truck in the image?,no,yes,0.715,,object_hallucination,data/POPE/images/COCO_val2014_000000525667.jpg
pope_random_1141,POPE,Is there a pizza in the image?,yes,no,0.731,,object_hallucination,data/POPE/images/COCO_val2014_000000313162.jpg
pope_random_1167,POPE,Is there a spoon in the image?,yes,no,0.909,,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1170,POPE,Is there an orange in the image?,no,yes,0.834,,object_hallucination,data/POPE/images/COCO_val2014_000000327038.jpg
pope_random_1171,POPE,Is there a pizza in the image?,yes,no,0.818,,object_hallucination,data/POPE/images/COCO_val2014_000000513136.jpg
pope_random_1173,POPE,Is there a cup in the image?,yes,no,0.772,,object_hallucination,data/POPE/images/COCO_val2014_000000513136.jpg
pope_random_1179,POPE,Is there a bed in the image?,yes,no,0.826,,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1181,POPE,Is there a person in the image?,yes,no,0.962,,object_hallucination,data/POPE/images/COCO_val2014_000000184338.jpg
pope_random_1191,POPE,Is there a person in the image?,yes,no,0.760,,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1193,POPE,Is there a dining table in the image?,yes,no,0.809,,object_hallucination,data/POPE/images/COCO_val2014_000000498100.jpg
pope_random_1199,POPE,Is there a bed in the image?,yes,no,0.755,,object_hallucination,data/POPE/images/COCO_val2014_000000375909.jpg
pope_random_1201,POPE,Is there a backpack in the image?,yes,no,0.729,,object_hallucination,data/POPE/images/COCO_val2014_000000396338.jpg
pope_random_1206,POPE,Is there a tie in the image?,no,yes,0.770,,object_hallucination,data/POPE/images/COCO_val2014_000000396338.jpg
pope_random_1209,POPE,Is there a bowl in the image?,yes,no,0.836,,object_hallucination,data/POPE/images/COCO_val2014_000000124930.jpg
pope_random_1211,POPE,Is there a spoon in the image?,yes,no,0.809,,object_hallucination,data/POPE/images/COCO_val2014_000000124930.jpg
pope_random_1215,POPE,Is there a handbag in the image?,yes,no,0.710,,object_hallucination,data/POPE/images/COCO_val2014_000000112664.jpg
pope_random_1223,POPE,Is there a bed in the image?,yes,no,0.956,,object_hallucination,data/POPE/images/COCO_val2014_000000377879.jpg
pope_random_1225,POPE,Is there a truck in the image?,yes,no,0.851,,object_hallucination,data/POPE/images/COCO_val2014_000000377401.jpg
pope_random_1233,POPE,Is there a book in the image?,yes,no,0.826,,object_hallucination,data/POPE/images/COCO_val2014_000000049473.jpg
pope_random_1247,POPE,Is there a bowl in the image?,yes,no,0.811,,object_hallucination,data/POPE/images/COCO_val2014_000000383185.jpg
pope_random_1249,POPE,Is there a person in the image?,yes,no,0.991,,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1251,POPE,Is there a bowl in the image?,yes,no,0.943,,object_hallucination,data/POPE/images/COCO_val2014_000000388983.jpg
pope_random_1271,POPE,Is there a bicycle in the image?,yes,no,0.974,,object_hallucination,data/POPE/images/COCO_val2014_000000244455.jpg
pope_random_1276,POPE,Is there a chair in the image?,no,yes,0.869,,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1277,POPE,Is there a knife in the image?,yes,no,0.767,,object_hallucination,data/POPE/images/COCO_val2014_000000303652.jpg
pope_random_1287,POPE,Is there a person in the image?,yes,no,0.990,,object_hallucination,data/POPE/images/COCO_val2014_000000201148.jpg
pope_random_1292,POPE,Is there a sink in the image?,no,yes,0.772,,object_hallucination,data/POPE/images/COCO_val2014_000000307166.jpg
pope_random_1295,POPE,Is there an oven in the image?,yes,no,0.836,,object_hallucination,data/POPE/images/COCO_val2014_000000307166.jpg
pope_random_1297,POPE,Is there a clock in the image?,yes,no,0.851,,object_hallucination,data/POPE/images/COCO_val2014_000000313034.jpg
pope_random_1301,POPE,Is there a bottle in the image?,yes,no,0.772,,object_hallucination,data/POPE/images/COCO_val2014_000000313034.jpg
pope_random_1313,POPE,Is there a dining table in the image?,yes,no,0.862,,object_hallucination,data/POPE/images/COCO_val2014_000000333237.jpg
pope_random_1327,POPE,Is there a tv in the image?,yes,no,0.966,,object_hallucination,data/POPE/images/COCO_val2014_000000287035.jpg
pope_random_1333,POPE,Is there a person in the image?,yes,no,0.890,,object_hallucination,data/POPE/images/COCO_val2014_000000299074.jpg
pope_random_1335,POPE,Is there a cell phone in the image?,yes,no,0.954,,object_hallucination,data/POPE/images/COCO_val2014_000000299074.jpg
pope_random_1341,POPE,Is there a dining table in the image?,yes,no,0.760,,object_hallucination,data/POPE/images/COCO_val2014_000000120648.jpg
pope_random_1357,POPE,Is there a person in the image?,yes,no,0.844,,object_hallucination,data/POPE/images/COCO_val2014_000000505542.jpg
pope_random_1367,POPE,Is there a cow in the image?,yes,no,0.981,,object_hallucination,data/POPE/images/COCO_val2014_000000115636.jpg
pope_random_1409,POPE,Is there a handbag in the image?,yes,no,0.707,,object_hallucination,data/POPE/images/COCO_val2014_000000511341.jpg
pope_random_1413,POPE,Is there a boat in the image?,yes,no,0.990,,object_hallucination,data/POPE/images/COCO_val2014_000000200583.jpg
pope_random_1433,POPE,Is there a person in the image?,yes,no,0.986,,object_hallucination,data/POPE/images/COCO_val2014_000000017379.jpg
pope_random_1437,POPE,Is there a scissors in the image?,yes,no,0.965,,object_hallucination,data/POPE/images/COCO_val2014_000000511622.jpg
pope_random_1441,POPE,Is there a tv in the image?,yes,no,0.875,,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1445,POPE,Is there a dining table in the image?,yes,no,0.943,,object_hallucination,data/POPE/images/COCO_val2014_000000407386.jpg
pope_random_1466,POPE,Is there a handbag in the image?,no,yes,0.752,,object_hallucination,data/POPE/images/COCO_val2014_000000391735.jpg
pope_random_1467,POPE,Is there a toothbrush in the image?,yes,no,0.949,,object_hallucination,data/POPE/images/COCO_val2014_000000391735.jpg
pope_random_1477,POPE,Is there a snowboard in the image?,yes,no,0.858,,object_hallucination,data/POPE/images/COCO_val2014_000000463542.jpg
pope_random_1510,POPE,Is there a bowl in the image?,no,yes,0.774,,object_hallucination,data/POPE/images/COCO_val2014_000000023731.jpg
pope_random_1519,POPE,Is there a potted plant in the image?,yes,no,0.752,,object_hallucination,data/POPE/images/COCO_val2014_000000365822.jpg
pope_random_1541,POPE,Is there a dining table in the image?,yes,no,0.832,,object_hallucination,data/POPE/images/COCO_val2014_000000318209.jpg
pope_random_1543,POPE,Is there a bird in the image?,yes,no,0.975,,object_hallucination,data/POPE/images/COCO_val2014_000000016775.jpg
pope_random_1549,POPE,Is there a truck in the image?,yes,no,0.851,,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1551,POPE,Is there a person in the image?,yes,no,0.979,,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1553,POPE,Is there a sports ball in the image?,yes,no,0.988,,object_hallucination,data/POPE/images/COCO_val2014_000000015338.jpg
pope_random_1567,POPE,Is there a person in the image?,yes,no,0.877,,object_hallucination,data/POPE/images/COCO_val2014_000000550691.jpg
pope_random_1585,POPE,Is there a bowl in the image?,yes,no,0.789,,object_hallucination,data/POPE/images/COCO_val2014_000000198312.jpg
pope_random_1591,POPE,Is there a person in the image?,yes,no,0.974,,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1593,POPE,Is there a car in the image?,yes,no,0.972,,object_hallucination,data/POPE/images/COCO_val2014_000000485485.jpg
pope_random_1607,POPE,Is there a dining table in the image?,yes,no,0.965,,object_hallucination,data/POPE/images/COCO_val2014_000000472143.jpg
pope_random_1615,POPE,Is there a snowboard in the image?,yes,no,0.960,,object_hallucination,data/POPE/images/COCO_val2014_000000214244.jpg
pope_random_1627,POPE,Is there a bowl in the image?,yes,no,0.832,,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1631,POPE,Is there a hot dog in the image?,yes,no,0.936,,object_hallucination,data/POPE/images/COCO_val2014_000000183965.jpg
pope_random_1643,POPE,Is there a sports ball in the image?,yes,no,0.867,,object_hallucination,data/POPE/images/COCO_val2014_000000259755.jpg
pope_random_1646,POPE,Is there a truck in the image?,no,yes,0.946,,object_hallucination,data/POPE/images/COCO_val2014_000000281028.jpg
pope_random_1647,POPE,Is there a person in the image?,yes,no,0.992,,object_hallucination,data/POPE/images/COCO_val2014_000000281028.jpg
pope_random_1657,POPE,Is there a bottle in the image?,yes,no,0.828,,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1659,POPE,Is there a cake in the image?,yes,no,0.834,,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1661,POPE,Is there a cup in the image?,yes,no,0.777,,object_hallucination,data/POPE/images/COCO_val2014_000000442809.jpg
pope_random_1673,POPE,Is there a dining table in the image?,yes,no,0.947,,object_hallucination,data/POPE/images/COCO_val2014_000000097994.jpg
pope_random_1677,POPE,Is there a clock in the image?,yes,no,0.881,,object_hallucination,data/POPE/images/COCO_val2014_000000246999.jpg
pope_random_1683,POPE,Is there a backpack in the image?,yes,no,0.723,,object_hallucination,data/POPE/images/COCO_val2014_000000338291.jpg
pope_random_1707,POPE,Is there a person in the image?,yes,no,0.862,,object_hallucination,data/POPE/images/COCO_val2014_000000301575.jpg
pope_random_1709,POPE,Is there a couch in the image?,yes,no,0.836,,object_hallucination,data/POPE/images/COCO_val2014_000000301575.jpg
pope_random_1729,POPE,Is there a backpack in the image?,yes,no,0.938,,object_hallucination,data/POPE/images/COCO_val2014_000000311759.jpg
pope_random_1741,POPE,Is there a car in the image?,yes,no,0.954,,object_hallucination,data/POPE/images/COCO_val2014_000000343401.jpg
pope_random_1751,POPE,Is there a dining table in the image?,yes,no,0.951,,object_hallucination,data/POPE/images/COCO_val2014_000000246199.jpg
pope_random_1761,POPE,Is there a bowl in the image?,yes,no,0.978,,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1763,POPE,Is there a person in the image?,yes,no,0.990,,object_hallucination,data/POPE/images/COCO_val2014_000000346707.jpg
pope_random_1811,POPE,Is there a person in the image?,yes,no,0.913,,object_hallucination,data/POPE/images/COCO_val2014_000000392364.jpg
pope_random_1819,POPE,Is there a clock in the image?,yes,no,0.949,,object_hallucination,data/POPE/images/COCO_val2014_000000436127.jpg
pope_random_1831,POPE,Is there an oven in the image?,yes,no,0.945,,object_hallucination,data/POPE/images/COCO_val2014_000000349936.jpg
pope_random_1843,POPE,Is there a backpack in the image?,yes,no,0.848,,object_hallucination,data/POPE/images/COCO_val2014_000000474741.jpg
pope_random_1853,POPE,Is there a laptop in the image?,yes,no,0.947,,object_hallucination,data/POPE/images/COCO_val2014_000000286342.jpg
pope_random_1855,POPE,Is there a tv in the image?,yes,no,0.953,,object_hallucination,data/POPE/images/COCO_val2014_000000093948.jpg
pope_random_1859,POPE,Is there a laptop in the image?,yes,no,0.809,,object_hallucination,data/POPE/images/COCO_val2014_000000093948.jpg
pope_random_1869,POPE,Is there a surfboard in the image?,yes,no,0.710,,object_hallucination,data/POPE/images/COCO_val2014_000000304387.jpg
pope_random_1877,POPE,Is there a spoon in the image?,yes,no,0.715,,object_hallucination,data/POPE/images/COCO_val2014_000000147165.jpg
pope_random_1891,POPE,Is there a tv in the image?,yes,no,0.793,,object_hallucination,data/POPE/images/COCO_val2014_000000515820.jpg
pope_random_1895,POPE,Is there a person in the image?,yes,no,0.992,,object_hallucination,data/POPE/images/COCO_val2014_000000515820.jpg
pope_random_1904,POPE,Is there a cell phone in the image?,no,yes,0.847,,object_hallucination,data/POPE/images/COCO_val2014_000000418680.jpg
pope_random_1911,POPE,Is there an orange in the image?,yes,no,0.793,,object_hallucination,data/POPE/images/COCO_val2014_000000459680.jpg
pope_random_1919,POPE,Is there a cup in the image?,yes,no,0.878,,object_hallucination,data/POPE/images/COCO_val2014_000000196462.jpg
pope_random_1935,POPE,Is there a bottle in the image?,yes,no,0.984,,object_hallucination,data/POPE/images/COCO_val2014_000000505335.jpg
pope_random_1947,POPE,Is there a person in the image?,yes,no,0.986,,object_hallucination,data/POPE/images/COCO_val2014_000000384970.jpg
pope_random_1951,POPE,Is there a wine glass in the image?,yes,no,0.849,,object_hallucination,data/POPE/images/COCO_val2014_000000572260.jpg
pope_random_2001,POPE,Is there a person in the image?,yes,no,0.978,,object_hallucination,data/POPE/images/COCO_val2014_000000308907.jpg
pope_random_2003,POPE,Is there a bicycle in the image?,yes,no,0.729,,object_hallucination,data/POPE/images/COCO_val2014_000000308907.jpg
pope_random_2007,POPE,Is there a truck in the image?,yes,no,0.874,,object_hallucination,data/POPE/images/COCO_val2014_000000263594.jpg
pope_random_2023,POPE,Is there a truck in the image?,yes,no,0.940,,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
pope_random_2026,POPE,Is there a potted plant in the image?,no,yes,0.749,,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
pope_random_2027,POPE,Is there a car in the image?,yes,no,0.986,,object_hallucination,data/POPE/images/COCO_val2014_000000091954.jpg
